0.076058,0.22509,0.38404,0.030876,0.073949,0.0016475,0.028305,0.21012,0.1561,0.11774,0.042101,0.062775,0.026249,0.0634,0.020945
0.069106,0.22525,0.37835,0.034334,0.076927,-0.00036904,0.032041,0.21376,0.15088,0.11511,0.041873,0.059917,0.028056,0.063085,0.02356
0.062649,0.2272,0.37727,0.037383,0.073517,-0.0026527,0.033214,0.21266,0.14716,0.1115,0.043623,0.05527,0.028692,0.057626,0.029333
0.055803,0.22327,0.38587,0.040808,0.071477,-0.00057132,0.037005,0.20269,0.14219,0.10839,0.044935,0.056191,0.032662,0.055692,0.030847
0.046387,0.22634,0.37903,0.042365,0.071683,-0.0036157,0.037084,0.19568,0.13581,0.10484,0.044391,0.054747,0.033238,0.049853,0.03188
0.044518,0.22615,0.37398,0.044432,0.075786,-0.0059283,0.040056,0.18416,0.12958,0.10123,0.044848,0.053659,0.033313,0.048031,0.03402
0.042298,0.22374,0.37206,0.045491,0.075856,-0.0029947,0.041483,0.17838,0.1226,0.096339,0.043258,0.053118,0.03651,0.046845,0.0368
0.043476,0.22174,0.35904,0.043758,0.07394,-0.0049799,0.042318,0.17749,0.12172,0.094746,0.042687,0.052561,0.041636,0.042069,0.038063
0.047131,0.22353,0.35398,0.040984,0.075724,-0.00311,0.040906,0.17002,0.11285,0.097112,0.041227,0.055384,0.043331,0.041244,0.041013
0.047162,0.22278,0.35088,0.038805,0.072513,-0.0042102,0.039422,0.16599,0.11114,0.092836,0.040815,0.055129,0.04375,0.040987,0.039799
0.050359,0.22293,0.35127,0.035756,0.065042,-0.0040924,0.040093,0.16148,0.10827,0.088666,0.040809,0.058079,0.040369,0.040737,0.041737
0.054605,0.2215,0.34559,0.033032,0.063029,-0.0038156,0.041448,0.15686,0.10664,0.085079,0.039445,0.059442,0.040298,0.041292,0.039936
0.055639,0.22541,0.3505,0.029006,0.059888,-0.01071,0.040995,0.14811,0.1022,0.085114,0.03808,0.057081,0.038746,0.041969,0.039621
0.060479,0.22554,0.35735,0.026257,0.050582,-0.0093997,0.041245,0.14694,0.10125,0.079951,0.038232,0.059271,0.035492,0.041992,0.038524
0.062543,0.22508,0.36103,0.023781,0.043629,-0.0073014,0.040132,0.13745,0.098862,0.080048,0.038347,0.059288,0.032583,0.046856,0.037631
0.059906,0.22461,0.35387,0.021653,0.044156,-0.010059,0.041538,0.13065,0.10151,0.078657,0.037756,0.058919,0.027122,0.04725,0.041395
0.061011,0.2301,0.36265,0.021923,0.043162,-0.014171,0.041211,0.11524,0.10064,0.076606,0.038136,0.059175,0.024701,0.046814,0.043626
0.05982,0.23307,0.36553,0.022798,0.042398,-0.012994,0.041353,0.10895,0.10151,0.071803,0.037916,0.05386,0.020431,0.051119,0.043721
0.057813,0.23728,0.3609,0.02673,0.043665,-0.015537,0.044601,0.096409,0.097441,0.071957,0.036453,0.057735,0.019239,0.056854,0.046459
0.055835,0.24177,0.36004,0.028729,0.047894,-0.020426,0.04583,0.093004,0.097568,0.071447,0.036268,0.060331,0.020526,0.064248,0.043934
0.055598,0.24614,0.35996,0.031473,0.049595,-0.016801,0.046887,0.084266,0.09328,0.072904,0.03676,0.063255,0.018927,0.068462,0.044604
0.060232,0.24533,0.35207,0.033201,0.053731,-0.01709,0.048713,0.084847,0.09372,0.070893,0.038771,0.069444,0.019246,0.082558,0.044955
0.067815,0.2526,0.3445,0.034221,0.061164,-0.015102,0.048241,0.080284,0.092736,0.072272,0.038745,0.073355,0.022599,0.095784,0.046051
0.069769,0.25563,0.34393,0.035454,0.065059,-0.015523,0.049438,0.074219,0.091417,0.07057,0.039121,0.082798,0.026421,0.10449,0.045156
0.076302,0.25791,0.33561,0.036586,0.066568,-0.0097554,0.048776,0.070571,0.086603,0.071615,0.039846,0.088364,0.028433,0.10943,0.040443
0.081929,0.25118,0.3214,0.037283,0.068897,-0.0046137,0.047954,0.072019,0.083724,0.072259,0.039435,0.094048,0.027586,0.11959,0.039699
0.083517,0.24497,0.31137,0.036292,0.071801,-0.0041929,0.047419,0.065201,0.084251,0.071659,0.039446,0.10508,0.027059,0.12204,0.040125
0.081034,0.2441,0.31606,0.034996,0.074511,0.0042136,0.045926,0.06932,0.084427,0.070533,0.039977,0.11171,0.024707,0.12287,0.038614
0.080828,0.24176,0.31269,0.035098,0.0695,0.0098077,0.043951,0.0673,0.079666,0.071199,0.040644,0.11878,0.02039,0.13147,0.040011
0.075346,0.23799,0.29944,0.034266,0.065875,0.0060172,0.040972,0.063359,0.074942,0.069253,0.040464,0.12171,0.017391,0.13943,0.040575
0.073018,0.23873,0.29638,0.035752,0.059929,0.0070175,0.040812,0.061343,0.072641,0.070192,0.038354,0.12642,0.014604,0.13541,0.04012
0.061437,0.228,0.29575,0.036024,0.051363,0.0056431,0.041997,0.054387,0.071163,0.070864,0.039228,0.12893,0.0090923,0.13525,0.041265
0.051014,0.22261,0.29213,0.035378,0.051809,0.0034139,0.03958,0.06033,0.070534,0.070879,0.039061,0.12336,0.0031378,0.13385,0.042186
0.044243,0.22026,0.29817,0.034617,0.047817,-0.00078798,0.038929,0.060444,0.068029,0.067806,0.040835,0.1226,-0.0016264,0.14281,0.043272
0.033741,0.22029,0.30192,0.034578,0.044828,-0.0024118,0.041325,0.069446,0.066902,0.066772,0.041389,0.12599,-0.0079698,0.14671,0.042539
0.03144,0.22573,0.30564,0.036299,0.040976,-0.0069918,0.044298,0.066667,0.062889,0.06597,0.042017,0.12392,-0.013428,0.15022,0.042643
0.032238,0.21962,0.30172,0.034601,0.040625,-0.01276,0.043888,0.071628,0.060516,0.064573,0.042355,0.12081,-0.020435,0.15693,0.042325
0.02983,0.2159,0.2954,0.031198,0.043908,-0.012819,0.045243,0.07067,0.05748,0.06436,0.041942,0.11931,-0.025794,0.15087,0.040782
0.035256,0.21422,0.31112,0.032016,0.050536,-0.015467,0.046477,0.073873,0.054076,0.065053,0.043628,0.12081,-0.032621,0.15165,0.041549
0.030889,0.20987,0.3096,0.030325,0.056849,-0.017645,0.047772,0.076245,0.05624,0.062053,0.046719,0.11663,-0.038307,0.1586,0.04201
0.035477,0.20792,0.30675,0.028225,0.064648,-0.016113,0.049795,0.07703,0.053852,0.061756,0.046721,0.11532,-0.046471,0.16256,0.040844
0.045804,0.20814,0.30081,0.028387,0.068299,-0.017236,0.049758,0.079718,0.053913,0.060487,0.047874,0.11966,-0.054164,0.16246,0.042308
0.046437,0.20613,0.30068,0.028482,0.075648,-0.016312,0.046003,0.092281,0.053733,0.060714,0.045436,0.12293,-0.060136,0.15852,0.040804
0.050709,0.20387,0.30466,0.027612,0.085971,-0.014336,0.047123,0.098027,0.053789,0.060973,0.045186,0.12647,-0.063011,0.15301,0.040901
0.046574,0.19732,0.31102,0.026586,0.09509,-0.010874,0.046546,0.1143,0.053509,0.061615,0.044779,0.1359,-0.069417,0.14503,0.040092
0.051815,0.19446,0.31239,0.027804,0.097032,-0.012882,0.048071,0.13547,0.053998,0.062887,0.044411,0.14148,-0.073842,0.1397,0.041286
0.057923,0.18932,0.31106,0.027563,0.10022,-0.013703,0.047085,0.16457,0.05711,0.065166,0.043862,0.1452,-0.077009,0.13892,0.04136
0.058393,0.18746,0.29721,0.024277,0.10435,-0.011164,0.04654,0.19915,0.059559,0.063275,0.041498,0.15175,-0.079184,0.13521,0.040901
0.067389,0.19023,0.28347,0.022567,0.10605,-0.0040744,0.046172,0.23703,0.054178,0.064989,0.037916,0.16151,-0.085136,0.1284,0.041588
0.074945,0.1906,0.28371,0.023719,0.10725,-0.0050109,0.042503,0.27952,0.055551,0.063741,0.036666,0.16807,-0.086482,0.12962,0.041697
0.076444,0.18643,0.28415,0.022934,0.10743,0.000248,0.045127,0.31465,0.053515,0.063588,0.035394,0.1741,-0.090649,0.12694,0.043542
0.081859,0.18448,0.28967,0.022547,0.10441,-0.00014591,0.047279,0.3476,0.052214,0.065089,0.035247,0.18128,-0.089144,0.12721,0.046019
0.081238,0.18374,0.28431,0.021907,0.10135,0.003904,0.043535,0.37782,0.052488,0.063249,0.034985,0.18423,-0.094218,0.12945,0.047292
0.084127,0.18245,0.2814,0.022138,0.10065,-0.00057257,0.041826,0.4035,0.050537,0.059777,0.034864,0.18767,-0.093057,0.1275,0.045722
0.084022,0.18278,0.27078,0.020149,0.10829,0.0021367,0.038048,0.4137,0.047266,0.060535,0.035374,0.19752,-0.095371,0.12582,0.046174
0.080239,0.18474,0.27325,0.020077,0.12236,0.000375,0.038038,0.42061,0.045906,0.055012,0.035454,0.20666,-0.090693,0.12756,0.045148
0.078556,0.18168,0.27439,0.02108,0.13625,0.0021018,0.039824,0.41883,0.044268,0.053951,0.035701,0.21521,-0.086264,0.12661,0.042698
0.070639,0.17398,0.28,0.022228,0.1537,-0.0010355,0.036967,0.4228,0.04559,0.053497,0.037025,0.22223,-0.077402,0.12376,0.042534
0.061535,0.17026,0.27671,0.023379,0.17,5.9282e-05,0.037833,0.42128,0.043137,0.053717,0.037694,0.23597,-0.068971,0.1142,0.043501
0.052562,0.17112,0.27609,0.026326,0.18834,-0.0014455,0.033824,0.42543,0.042972,0.054497,0.036804,0.24464,-0.059085,0.11341,0.040901
0.046074,0.17196,0.27011,0.029684,0.21083,-0.00027249,0.033773,0.42644,0.04151,0.051924,0.036488,0.25769,-0.052366,0.10565,0.03873
0.044338,0.17131,0.26656,0.033567,0.22884,-0.0031755,0.033015,0.42053,0.039944,0.053685,0.036808,0.27161,-0.044265,0.098542,0.038343
0.04431,0.16978,0.26367,0.036017,0.25031,0.0021515,0.032513,0.41736,0.041021,0.055156,0.035492,0.28408,-0.037719,0.10375,0.039645
0.038374,0.16766,0.27403,0.039935,0.27397,0.0033812,0.033523,0.41904,0.040932,0.053584,0.034675,0.29515,-0.034171,0.10503,0.040133
0.038892,0.16648,0.27194,0.044661,0.29351,0.0054425,0.033268,0.41455,0.040659,0.052885,0.033736,0.30773,-0.031232,0.10499,0.042403
0.038423,0.16669,0.26814,0.04873,0.30762,0.0050634,0.029004,0.41509,0.041988,0.055086,0.034016,0.31667,-0.024526,0.098898,0.044442
0.042246,0.16914,0.27876,0.051331,0.3156,0.009824,0.029635,0.40759,0.041212,0.052607,0.033695,0.32484,-0.023704,0.10518,0.04406
0.046609,0.17122,0.28307,0.052608,0.32023,0.010327,0.030009,0.39879,0.037659,0.049473,0.033619,0.32589,-0.020087,0.10888,0.042491
0.052256,0.17211,0.27728,0.052402,0.32199,0.010845,0.030115,0.3833,0.034857,0.048902,0.035144,0.33568,-0.013766,0.11113,0.042478
0.058026,0.1687,0.27205,0.049246,0.31881,0.011502,0.031096,0.36653,0.033834,0.048124,0.036724,0.33736,-0.0040231,0.11745,0.044333
0.06248,0.1701,0.26632,0.045333,0.3185,0.010757,0.034604,0.34884,0.031418,0.046968,0.035912,0.33656,0.0073753,0.12461,0.043695
0.072262,0.17036,0.27238,0.043072,0.30995,0.010992,0.032361,0.33794,0.030615,0.045735,0.037775,0.33271,0.019836,0.12617,0.040746
0.081411,0.16689,0.26082,0.039796,0.29577,0.010903,0.030604,0.31873,0.030676,0.045642,0.040474,0.32707,0.037217,0.12765,0.039161
0.092399,0.16701,0.26125,0.037526,0.27979,0.011514,0.027771,0.3016,0.026009,0.047677,0.040046,0.31889,0.051372,0.12148,0.040318
0.10118,0.16926,0.26435,0.03387,0.25923,0.014192,0.028125,0.28546,0.02706,0.046308,0.039567,0.31098,0.064702,0.12563,0.039506
0.11131,0.1703,0.24959,0.030212,0.24152,0.012364,0.02514,0.25865,0.024969,0.046843,0.039081,0.30424,0.08065,0.12338,0.036244
0.12428,0.16854,0.24036,0.027962,0.23632,0.013944,0.022826,0.23422,0.027894,0.049314,0.038412,0.299,0.097728,0.12462,0.036761
0.13602,0.16904,0.24901,0.026883,0.23033,0.013215,0.023157,0.20425,0.025894,0.04857,0.03757,0.2851,0.11357,0.12824,0.036955
0.14584,0.17084,0.25129,0.029044,0.22427,0.013803,0.021807,0.17694,0.026254,0.047949,0.036179,0.27343,0.12362,0.12397,0.037377
0.15234,0.1699,0.26252,0.031583,0.21597,0.016291,0.020181,0.16129,0.025853,0.046125,0.03563,0.26081,0.13393,0.12398,0.039069
0.15819,0.16969,0.25231,0.032513,0.21067,0.017655,0.022305,0.14233,0.022791,0.045662,0.035695,0.25308,0.14319,0.12715,0.043458
0.16147,0.1755,0.26137,0.035086,0.20501,0.020918,0.02553,0.12937,0.023581,0.045665,0.033167,0.24754,0.15453,0.12406,0.046641
0.16044,0.17421,0.26688,0.039597,0.20177,0.023251,0.027703,0.11914,0.027061,0.0446,0.034167,0.24675,0.16382,0.13447,0.047777
0.16438,0.1701,0.25673,0.042682,0.2064,0.02596,0.027931,0.10731,0.02302,0.043544,0.033708,0.24398,0.17206,0.1361,0.051095
0.16396,0.16611,0.25401,0.04873,0.21674,0.025808,0.028738,0.10198,0.025637,0.042058,0.034002,0.24264,0.18295,0.1325,0.056733
0.16235,0.16991,0.26129,0.052883,0.22263,0.031874,0.031769,0.097924,0.023724,0.039431,0.033781,0.24313,0.18688,0.13081,0.06133
0.1654,0.16769,0.25684,0.057598,0.22421,0.033182,0.033829,0.099944,0.027212,0.03792,0.033272,0.2503,0.18792,0.12219,0.0677
0.16908,0.1676,0.24833,0.059848,0.22514,0.033996,0.032052,0.10234,0.029511,0.038341,0.034059,0.25596,0.18945,0.12415,0.075505
0.1815,0.16915,0.23828,0.061838,0.22482,0.035139,0.029653,0.096346,0.035766,0.039061,0.03345,0.26394,0.18864,0.12588,0.081983
0.1853,0.16298,0.23666,0.065511,0.2265,0.03704,0.029227,0.085568,0.038916,0.037617,0.032102,0.26723,0.18807,0.12308,0.087303
0.19047,0.15886,0.2389,0.067039,0.23443,0.037631,0.028081,0.073756,0.039155,0.036024,0.03225,0.26676,0.1805,0.12187,0.090722
0.1983,0.16024,0.22998,0.065436,0.2398,0.038961,0.027877,0.065393,0.040433,0.037211,0.031106,0.26602,0.1745,0.11903,0.09601
0.19538,0.16232,0.23823,0.065109,0.2476,0.039602,0.02769,0.054068,0.043538,0.036873,0.030563,0.26756,0.1665,0.1191,0.097665
0.19432,0.16405,0.24631,0.063655,0.25694,0.042286,0.030216,0.050665,0.043319,0.035903,0.029309,0.26828,0.15501,0.12528,0.09938
0.1895,0.15891,0.2393,0.063717,0.26718,0.038465,0.029142,0.042407,0.045702,0.035885,0.029286,0.27012,0.14302,0.13423,0.10132
0.18183,0.15823,0.23773,0.059178,0.28427,0.046605,0.027983,0.027115,0.044462,0.037061,0.028597,0.27008,0.1377,0.13985,0.097292
0.17221,0.15781,0.24551,0.05679,0.29664,0.051694,0.03096,0.015742,0.044024,0.036448,0.025911,0.27282,0.13078,0.14699,0.092203
0.15697,0.15649,0.25049,0.054205,0.30934,0.057319,0.033476,0.010503,0.041592,0.035381,0.025694,0.27111,0.12706,0.15475,0.091571
0.14472,0.15857,0.24527,0.050085,0.32091,0.064114,0.034338,0.013146,0.046061,0.03704,0.024571,0.27052,0.12135,0.16303,0.087646
0.13286,0.15746,0.22977,0.047701,0.32729,0.071687,0.036492,0.009304,0.046948,0.035433,0.023817,0.27222,0.12219,0.17533,0.082648
0.1167,0.15305,0.23254,0.046686,0.33397,0.078532,0.035869,0.0051651,0.048403,0.033147,0.024691,0.2701,0.12449,0.18209,0.077512
0.1111,0.15224,0.22546,0.04604,0.33135,0.086738,0.040161,0.00067722,0.05315,0.03596,0.024148,0.26838,0.12681,0.19962,0.073792
0.10449,0.15407,0.21978,0.043001,0.32614,0.097973,0.040226,-0.0059555,0.059212,0.038193,0.024232,0.26553,0.13268,0.21039,0.068385
0.095571,0.15452,0.21779,0.038649,0.31737,0.10634,0.039695,-0.0072659,0.065703,0.03896,0.022964,0.25809,0.14006,0.2133,0.06254
0.089947,0.15605,0.21187,0.037086,0.30336,0.10832,0.040942,-0.0024386,0.076604,0.040159,0.022951,0.24823,0.14725,0.22096,0.060957
0.082615,0.15514,0.21547,0.035791,0.2915,0.1104,0.042957,-0.0010404,0.088673,0.038128,0.022605,0.23668,0.15386,0.22524,0.057684
0.074786,0.15126,0.21791,0.03356,0.28452,0.1131,0.044408,-0.0030804,0.096114,0.036958,0.023274,0.22681,0.16243,0.22219,0.048713
0.068207,0.15452,0.22133,0.032715,0.27531,0.11427,0.047536,-0.0029065,0.10474,0.037375,0.022851,0.21903,0.17462,0.21872,0.044572
0.062345,0.15392,0.22663,0.031183,0.26902,0.117,0.047777,-0.0039405,0.11664,0.037533,0.023478,0.20909,0.17919,0.2184,0.042364
0.056897,0.15819,0.23115,0.028797,0.26613,0.12048,0.051597,-0.0021252,0.12512,0.03804,0.022085,0.19751,0.18561,0.21873,0.036968
0.047286,0.15342,0.23241,0.026307,0.26799,0.11865,0.049326,0.0044567,0.13117,0.034865,0.021917,0.18655,0.19345,0.20634,0.034279
0.039829,0.14829,0.23609,0.027418,0.26016,0.11641,0.05392,0.0039087,0.13387,0.032163,0.021955,0.17741,0.2031,0.20098,0.032557
0.036688,0.14687,0.23998,0.026823,0.25808,0.11751,0.056635,0.0044834,0.13445,0.031419,0.022947,0.17123,0.21822,0.20109,0.027425
0.025349,0.1463,0.24267,0.028842,0.26004,0.12093,0.06102,0.0041353,0.13031,0.028898,0.023781,0.16974,0.23515,0.2007,0.022653
0.018932,0.14441,0.23272,0.031423,0.26565,0.12437,0.062057,6.4979e-07,0.12351,0.031251,0.024463,0.16551,0.25488,0.19874,0.019416
0.016183,0.14319,0.21884,0.036032,0.26334,0.12757,0.062854,-2.5385e-05,0.1199,0.030408,0.024795,0.16364,0.27631,0.1972,0.018801
0.012073,0.14166,0.2191,0.041554,0.26042,0.13069,0.062273,-0.0024366,0.10952,0.03018,0.02572,0.16006,0.30026,0.20576,0.014823
0.011887,0.1369,0.21548,0.047798,0.26027,0.13039,0.065697,0.0016087,0.099833,0.032116,0.024996,0.1534,0.32993,0.20778,0.014474
0.0095172,0.13118,0.205,0.0529,0.25369,0.13048,0.068306,-0.0022136,0.088741,0.030861,0.024301,0.15507,0.35914,0.20831,0.011144
0.0084951,0.13431,0.2061,0.057967,0.24905,0.13593,0.072988,-0.0077714,0.079442,0.031608,0.024783,0.15398,0.3925,0.21265,0.01056
0.0079875,0.13203,0.20403,0.063683,0.24797,0.13442,0.072934,-0.013818,0.071872,0.033634,0.024257,0.15223,0.42499,0.22076,0.010286
0.0073296,0.12899,0.20111,0.071897,0.24065,0.13518,0.073447,-0.018726,0.065276,0.032045,0.022727,0.15245,0.45466,0.21978,0.013969
0.010461,0.12522,0.20197,0.07772,0.23912,0.13582,0.070221,-0.01005,0.060061,0.031633,0.021306,0.14556,0.48042,0.21999,0.014086
0.012959,0.12433,0.19831,0.084087,0.23977,0.13247,0.068298,-0.0052117,0.055727,0.030814,0.021446,0.1453,0.50288,0.22212,0.012802
0.011991,0.12809,0.20695,0.091928,0.23954,0.13324,0.067712,-0.00052325,0.047149,0.032324,0.020367,0.14325,0.52189,0.22667,0.010663
0.011873,0.12209,0.20416,0.099608,0.24615,0.13106,0.06727,0.0033247,0.044127,0.032103,0.020746,0.13883,0.53504,0.22512,0.011523
0.0095916,0.12687,0.20057,0.10675,0.24796,0.12585,0.063667,0.00026646,0.038746,0.029732,0.02047,0.13954,0.54623,0.22275,0.009009
0.0093455,0.12665,0.20057,0.11262,0.24616,0.12039,0.063141,0.0041568,0.037258,0.030076,0.021765,0.13679,0.55019,0.22085,0.010362
0.010104,0.12489,0.19277,0.11797,0.24487,0.11717,0.062022,0.0099972,0.03465,0.032173,0.02057,0.13756,0.55129,0.21914,0.0067835
0.013253,0.12523,0.1922,0.12033,0.24503,0.11584,0.062481,0.012729,0.032441,0.030656,0.020887,0.13548,0.54907,0.21483,0.0047376
0.011261,0.12454,0.18844,0.12303,0.23943,0.11731,0.06292,0.016377,0.028281,0.030571,0.021607,0.13284,0.54312,0.21757,0.00062601
0.01214,0.12708,0.18788,0.12449,0.22689,0.1151,0.064589,0.0074112,0.028361,0.031077,0.020787,0.13575,0.53577,0.21629,-0.0031483
0.010859,0.12648,0.1941,0.12195,0.21008,0.11661,0.066453,0.0036149,0.026461,0.0282,0.019901,0.13161,0.52927,0.2109,-0.0047111
0.011324,0.1201,0.19498,0.11588,0.20016,0.11466,0.067046,-0.0018343,0.025258,0.027773,0.019016,0.12741,0.52575,0.20969,-0.0047242
0.014059,0.12212,0.19297,0.10966,0.17805,0.11674,0.068093,-0.0074468,0.023888,0.025343,0.017274,0.12618,0.52201,0.21101,-0.0059309
0.012405,0.11797,0.19302,0.10177,0.15157,0.11978,0.070119,-0.0076358,0.024585,0.024896,0.015865,0.12273,0.51936,0.21093,-0.0079494
0.010926,0.1158,0.189,0.095474,0.13032,0.12704,0.068522,-0.0094836,0.024857,0.026953,0.014074,0.11722,0.51745,0.21227,-0.0087224
0.0082132,0.11383,0.19122,0.090479,0.10749,0.13188,0.069176,-0.011972,0.020946,0.023789,0.014836,0.1107,0.51102,0.20918,-0.0078518
-0.0018316,0.11206,0.19258,0.087408,0.08668,0.1461,0.06503,-0.0028239,0.019672,0.023938,0.013205,0.10696,0.50001,0.20834,-0.0083921
-0.0045106,0.11085,0.19345,0.083015,0.076567,0.1528,0.065187,-0.0031833,0.021478,0.024056,0.013128,0.098508,0.48695,0.20373,-0.0071512
-0.0088414,0.10364,0.18786,0.081177,0.066903,0.16366,0.065616,-0.0020914,0.019261,0.02645,0.013665,0.087207,0.46471,0.20235,-0.0031675
-0.01069,0.10328,0.17802,0.081106,0.060577,0.17055,0.06426,-0.0051821,0.016077,0.025559,0.014009,0.080587,0.44214,0.20413,-0.0030375
-0.012627,0.10501,0.16979,0.080641,0.054907,0.18078,0.06702,-0.0066693,0.017341,0.026013,0.014251,0.07314,0.41406,0.20361,-0.0013167
-0.014326,0.10369,0.17454,0.077692,0.054849,0.1879,0.072037,-0.0068969,0.015933,0.023527,0.013291,0.066244,0.38574,0.19927,-0.0012951
