0.40852,0.48242,0.16276,0.24498,0.56853,0.89995,0.21637,0.10798,0.70629,0.51402,0.93183,0.30603,0.7469,0.24048,0.84259,0.12385,0.7108,NaN
0.40791,0.48727,0.16367,0.24323,0.5888,0.89583,0.25427,0.11691,0.70435,0.51545,0.90679,0.3076,0.72321,0.23556,0.8342,0.10451,0.7022,NaN
0.40458,0.50074,0.16856,0.24284,0.59819,0.8918,0.28979,0.12942,0.70612,0.51458,0.8807,0.3105,0.69711,0.23296,0.82244,0.1153,0.68519,NaN
0.40687,0.49698,0.17775,0.24341,0.61343,0.88498,0.32916,0.12865,0.71163,0.51354,0.85357,0.30808,0.65778,0.22962,0.81897,0.10957,0.64497,NaN
0.40618,0.5058,0.1866,0.23779,0.64463,0.88541,0.36475,0.14146,0.71836,0.51647,0.83391,0.30289,0.61897,0.21317,0.81463,0.094595,0.6299,NaN
0.40675,0.51438,0.19801,0.23195,0.66124,0.8798,0.3997,0.14487,0.73732,0.52204,0.81215,0.29848,0.58581,0.20143,0.81104,0.070002,0.63591,NaN
0.40696,0.5417,0.20022,0.22,0.67702,0.87317,0.43211,0.14886,0.75539,0.5289,0.78411,0.2928,0.54674,0.19466,0.8049,0.082682,0.63706,NaN
0.40371,0.56624,0.19295,0.21287,0.69604,0.86797,0.45851,0.14838,0.77614,0.52867,0.75545,0.30534,0.50939,0.18747,0.79501,0.11263,0.61413,NaN
0.40298,0.5999,0.1966,0.2061,0.7023,0.85878,0.48452,0.14631,0.78674,0.53257,0.73363,0.3226,0.47972,0.18627,0.78355,0.10513,0.61061,NaN
0.4028,0.63396,0.19428,0.19828,0.71322,0.8459,0.50828,0.14254,0.78958,0.55106,0.71231,0.35282,0.44899,0.19261,0.77145,0.11841,0.6206,NaN
0.39454,0.67878,0.20348,0.18373,0.72169,0.84184,0.52988,0.13499,0.79607,0.5647,0.69328,0.3767,0.42311,0.18905,0.75775,0.15905,0.62905,NaN
0.37764,0.71068,0.22015,0.17463,0.72469,0.83209,0.55546,0.12909,0.79746,0.58753,0.6721,0.38771,0.4083,0.18476,0.7468,0.17113,0.62422,NaN
0.36015,0.75733,0.22378,0.15982,0.73245,0.82364,0.58092,0.12398,0.79803,0.60712,0.64116,0.40661,0.40167,0.18295,0.72929,0.16654,0.64594,NaN
0.34536,0.80207,0.22971,0.15064,0.73559,0.81887,0.60995,0.11239,0.79251,0.63347,0.60893,0.42495,0.39685,0.18836,0.71685,0.17353,0.63425,NaN
0.339,0.83208,0.222,0.13926,0.73132,0.81066,0.64123,0.10023,0.77691,0.65187,0.5712,0.44596,0.38864,0.19978,0.70373,0.20358,0.60245,NaN
0.34034,0.8649,0.22883,0.13868,0.72506,0.80395,0.68015,0.087028,0.76176,0.6656,0.54139,0.458,0.39149,0.19741,0.69418,0.20253,0.58795,NaN
0.33556,0.89625,0.22758,0.13747,0.70954,0.79482,0.72418,0.081253,0.74997,0.67455,0.51721,0.46111,0.39954,0.20547,0.68514,0.17737,0.58547,NaN
0.32207,0.91557,0.21547,0.13604,0.69934,0.78634,0.75866,0.074995,0.73033,0.67222,0.48743,0.46137,0.40565,0.21676,0.67856,0.16322,0.58967,NaN
0.31607,0.91601,0.21224,0.12828,0.67812,0.78219,0.79735,0.072006,0.7143,0.66369,0.45829,0.44882,0.41587,0.20769,0.67046,0.1747,0.57736,NaN
0.29746,0.91363,0.19195,0.1484,0.64739,0.77022,0.83483,0.070573,0.69549,0.64989,0.43579,0.43678,0.43444,0.20413,0.66377,0.13035,0.55003,NaN
0.29197,0.91967,0.16331,0.16742,0.60773,0.76517,0.87147,0.069438,0.67633,0.62196,0.41141,0.4343,0.45288,0.19979,0.65785,0.13955,0.55015,NaN
0.28326,0.90666,0.13694,0.18534,0.57881,0.75706,0.90138,0.068711,0.65728,0.59787,0.39808,0.4351,0.47058,0.20494,0.65256,0.12324,0.55557,NaN
0.2683,0.89134,0.12038,0.1925,0.55367,0.74047,0.92747,0.06927,0.64077,0.56522,0.38494,0.43942,0.49353,0.21137,0.64753,0.11661,0.56125,NaN
0.24729,0.87599,0.1107,0.20544,0.52678,0.72614,0.94424,0.079001,0.63024,0.53417,0.38327,0.44098,0.52143,0.20213,0.64363,0.096232,0.57389,NaN
0.22557,0.84568,0.079152,0.22041,0.50177,0.70637,0.95133,0.080131,0.61391,0.50699,0.3798,0.43963,0.54771,0.19695,0.64112,0.1081,0.56606,NaN
0.21049,0.80419,0.056186,0.23538,0.48394,0.68954,0.95036,0.084389,0.59366,0.47987,0.38065,0.44014,0.57033,0.18531,0.63652,0.12847,0.54022,NaN
0.19719,0.77744,0.039128,0.24635,0.46809,0.67137,0.94839,0.084765,0.58175,0.46047,0.38469,0.43654,0.58976,0.18168,0.63319,0.15493,0.52843,NaN
0.17811,0.74671,0.033857,0.26369,0.45868,0.64548,0.93855,0.089684,0.56839,0.44624,0.39193,0.43488,0.61694,0.18929,0.64059,0.14444,0.52799,NaN
0.16622,0.71099,0.032622,0.27049,0.45517,0.62491,0.9255,0.091125,0.55433,0.43542,0.40213,0.43755,0.62738,0.20069,0.64759,0.1386,0.53479,NaN
0.14737,0.67255,0.034618,0.27502,0.45313,0.59874,0.90346,0.093644,0.53311,0.43532,0.416,0.43447,0.63117,0.20133,0.65986,0.10458,0.53811,NaN
0.127,0.64309,0.036231,0.28731,0.44488,0.57794,0.88025,0.10101,0.51641,0.43728,0.43584,0.43239,0.64005,0.20689,0.68187,0.12596,0.54684,NaN
0.12648,0.60868,0.044639,0.28852,0.42823,0.56367,0.85342,0.10418,0.49619,0.44469,0.4575,0.43189,0.63883,0.19399,0.7026,0.14667,0.53988,NaN
0.12568,0.5657,0.06298,0.29315,0.42832,0.55238,0.8254,0.094487,0.47668,0.45862,0.4714,0.43507,0.63425,0.1967,0.72622,0.16096,0.5042,NaN
0.12124,0.5396,0.083488,0.28759,0.42693,0.54528,0.79137,0.093099,0.46713,0.46579,0.48417,0.44558,0.6257,0.2074,0.75444,0.1529,0.48424,NaN
0.12603,0.51211,0.11046,0.28292,0.43244,0.53947,0.75558,0.088881,0.46138,0.47511,0.49378,0.45684,0.61066,0.22579,0.78477,0.1319,0.48602,NaN
0.13249,0.48646,0.13083,0.2744,0.42846,0.53607,0.72176,0.088459,0.45309,0.47751,0.50987,0.46292,0.59621,0.24121,0.81196,0.10136,0.50524,NaN
0.1398,0.46596,0.13266,0.26345,0.41838,0.54422,0.68451,0.084409,0.45242,0.47101,0.52638,0.47578,0.57356,0.24194,0.82718,0.10164,0.48128,NaN
0.15865,0.4429,0.14607,0.2303,0.40825,0.549,0.64041,0.083067,0.45272,0.46736,0.54561,0.48101,0.56124,0.23208,0.84039,0.16273,0.48313,NaN
0.1852,0.4197,0.15249,0.20313,0.40305,0.55919,0.60036,0.077454,0.46219,0.46008,0.56273,0.48477,0.53946,0.23307,0.84646,0.18604,0.48682,NaN
0.21789,0.40531,0.15621,0.18077,0.39899,0.57108,0.55708,0.068372,0.47348,0.44866,0.57419,0.48264,0.51865,0.22626,0.84581,0.18185,0.46755,NaN
0.23444,0.39459,0.14649,0.15561,0.39653,0.58181,0.51556,0.068119,0.48986,0.43801,0.5853,0.47703,0.49747,0.24236,0.84489,0.17605,0.46788,NaN
0.26092,0.39118,0.11658,0.13435,0.38089,0.59612,0.47003,0.070123,0.5047,0.4164,0.59154,0.46745,0.47233,0.24143,0.83785,0.1831,0.5081,NaN
0.28845,0.38062,0.1188,0.1079,0.38327,0.61242,0.4279,0.064184,0.51788,0.39848,0.59645,0.45125,0.45124,0.25538,0.81912,0.17525,0.52239,NaN
0.31798,0.38162,0.11264,0.091152,0.36954,0.6281,0.3893,0.068395,0.52781,0.38247,0.59115,0.44045,0.43537,0.2454,0.79958,0.19945,0.5122,NaN
0.34609,0.3724,0.10078,0.066536,0.35009,0.64655,0.35182,0.072418,0.53664,0.37782,0.5827,0.42583,0.42537,0.23343,0.77974,0.21841,0.48389,NaN
0.37954,0.36297,0.093601,0.040949,0.35065,0.66293,0.31302,0.077653,0.54,0.38142,0.56837,0.40925,0.41737,0.22899,0.76193,0.20103,0.48553,NaN
0.4169,0.36443,0.08615,0.032837,0.34145,0.67897,0.28319,0.079141,0.54615,0.38082,0.55276,0.40262,0.40129,0.2306,0.74565,0.15936,0.48845,NaN
0.44168,0.35688,0.091188,0.014237,0.34418,0.69261,0.25133,0.086273,0.5575,0.38691,0.52655,0.40877,0.39669,0.23067,0.72911,0.15707,0.47812,NaN
0.47424,0.34822,0.099369,-0.0081692,0.34315,0.6999,0.22835,0.093718,0.57057,0.4009,0.49556,0.41638,0.39171,0.22905,0.71153,0.16927,0.46035,NaN
0.50957,0.34229,0.11709,-0.014563,0.3503,0.70989,0.20407,0.092888,0.58068,0.41105,0.46076,0.42068,0.39327,0.21433,0.68854,0.15469,0.46618,NaN
0.54161,0.33782,0.14742,-0.020714,0.35608,0.71899,0.18673,0.10605,0.59187,0.43824,0.42413,0.42895,0.40043,0.21647,0.66968,0.11177,0.46218,NaN
0.57314,0.33731,0.15782,-0.022195,0.34822,0.72435,0.17561,0.12067,0.59688,0.46748,0.39021,0.44806,0.40112,0.20195,0.65498,0.13373,0.44516,NaN
0.59378,0.32788,0.16319,-0.035684,0.34634,0.73053,0.16319,0.12898,0.59738,0.49056,0.36624,0.46822,0.40319,0.19941,0.63817,0.12124,0.44476,NaN
0.61243,0.31954,0.17867,-0.040246,0.35568,0.73067,0.15262,0.14118,0.5994,0.51545,0.33895,0.49958,0.39686,0.18532,0.62261,0.12271,0.43477,NaN
0.62685,0.32015,0.18787,-0.036607,0.35699,0.7269,0.14864,0.14845,0.60168,0.52378,0.31356,0.52391,0.39133,0.17799,0.60737,0.12479,0.43741,NaN
0.62522,0.31041,0.20221,-0.029913,0.3618,0.72298,0.14386,0.16187,0.59678,0.54146,0.28421,0.54535,0.39494,0.1748,0.59479,0.13886,0.43102,NaN
0.62639,0.30947,0.22301,-0.024946,0.36839,0.71577,0.14515,0.16392,0.58114,0.54826,0.26225,0.55863,0.39313,0.18355,0.58539,0.1351,0.41667,NaN
0.61181,0.30668,0.24258,-0.013344,0.37301,0.71563,0.14409,0.16578,0.55785,0.55502,0.24254,0.5742,0.39054,0.17753,0.57819,0.091208,0.41762,NaN
0.59298,0.30019,0.25497,-0.0010381,0.37764,0.70879,0.14805,0.17217,0.53131,0.56602,0.22446,0.593,0.38613,0.17271,0.57639,0.10108,0.37349,NaN
0.56639,0.29614,0.25885,0.0091511,0.39112,0.69782,0.15086,0.17258,0.50271,0.56424,0.21251,0.61154,0.3754,0.17508,0.57335,0.13539,0.35884,NaN
0.53907,0.28189,0.26898,0.021717,0.40161,0.68388,0.15141,0.18089,0.47666,0.5698,0.20171,0.61771,0.36046,0.17406,0.58061,0.12807,0.37892,NaN
0.50394,0.26891,0.29357,0.034267,0.42557,0.66542,0.15232,0.17794,0.4547,0.58086,0.19526,0.62501,0.34823,0.17206,0.58896,0.11656,0.3724,NaN
0.47292,0.26417,0.31922,0.05073,0.45495,0.65028,0.15469,0.16772,0.43005,0.58276,0.18696,0.62938,0.32853,0.17455,0.60152,0.093975,0.37973,NaN
0.43757,0.26439,0.33431,0.059136,0.47404,0.63426,0.15831,0.16498,0.41304,0.60353,0.17829,0.62847,0.31363,0.18369,0.61449,0.10929,0.38835,NaN
0.40466,0.254,0.35209,0.064634,0.50514,0.617,0.15747,0.16822,0.39442,0.61459,0.17028,0.62953,0.29146,0.18788,0.62509,0.11172,0.37777,NaN
0.37394,0.24509,0.34265,0.080719,0.52892,0.59912,0.15332,0.17937,0.38457,0.63796,0.16569,0.63111,0.27839,0.17874,0.63343,0.10704,0.37456,NaN
0.34676,0.24545,0.34639,0.083992,0.55069,0.576,0.14888,0.19114,0.37346,0.66256,0.16381,0.64171,0.26613,0.18727,0.64355,0.14125,0.37925,NaN
0.32682,0.24006,0.35164,0.094837,0.57168,0.55685,0.14603,0.20874,0.36571,0.68821,0.1642,0.65179,0.26408,0.19673,0.65599,0.13297,0.4005,NaN
0.3193,0.23558,0.35791,0.10681,0.58898,0.53534,0.14335,0.22161,0.35991,0.71393,0.17043,0.66799,0.2646,0.19093,0.66999,0.11049,0.40578,NaN
0.3085,0.24407,0.36722,0.11626,0.60529,0.51312,0.1372,0.23164,0.35637,0.72598,0.17255,0.68016,0.27348,0.19375,0.6768,0.11144,0.38759,NaN
0.3149,0.25213,0.36407,0.1269,0.60154,0.49192,0.13526,0.25424,0.35396,0.739,0.17231,0.68818,0.2915,0.19881,0.68591,0.13878,0.39192,NaN
0.31604,0.2565,0.35641,0.13909,0.59268,0.47044,0.13322,0.27191,0.35841,0.75376,0.17522,0.68626,0.31264,0.2105,0.69121,0.13216,0.3825,NaN
0.32247,0.25648,0.36315,0.14886,0.59289,0.44937,0.12564,0.28166,0.35812,0.76545,0.18253,0.69809,0.32812,0.20984,0.6963,0.1056,0.35576,NaN
0.33253,0.2641,0.35939,0.16736,0.57345,0.43456,0.1252,0.29126,0.36289,0.78248,0.18729,0.70804,0.34427,0.21571,0.69822,0.09545,0.35529,NaN
0.34012,0.27369,0.36207,0.17457,0.54845,0.41768,0.12649,0.30174,0.368,0.79296,0.19436,0.72476,0.35689,0.21418,0.70372,0.10308,0.36082,NaN
0.34504,0.28238,0.35144,0.18002,0.52183,0.40083,0.12787,0.30978,0.37757,0.79837,0.19507,0.72806,0.36529,0.22495,0.70666,0.11026,0.34792,NaN
0.34662,0.29018,0.32542,0.17531,0.48623,0.37748,0.13159,0.30762,0.39324,0.80264,0.1959,0.7379,0.36016,0.23485,0.70084,0.11655,0.36081,NaN
0.33897,0.29212,0.30934,0.16306,0.45435,0.35822,0.13612,0.31812,0.40865,0.81234,0.19117,0.72703,0.3595,0.25279,0.69508,0.12959,0.33469,NaN
0.33655,0.29113,0.27031,0.1617,0.42967,0.33985,0.14476,0.32304,0.41775,0.83056,0.19237,0.72431,0.36015,0.26601,0.68893,0.12805,0.33522,NaN
0.32578,0.29381,0.25244,0.1577,0.40889,0.32144,0.1456,0.33056,0.42841,0.84659,0.19276,0.71822,0.35209,0.27139,0.67624,0.11474,0.33553,NaN
0.31952,0.28187,0.22406,0.14724,0.38842,0.30388,0.14919,0.34807,0.43689,0.86421,0.19946,0.72748,0.34582,0.28266,0.66267,0.15088,0.34317,NaN
0.31004,0.27262,0.20009,0.13976,0.36532,0.28813,0.15457,0.3732,0.43966,0.88509,0.20335,0.73222,0.3314,0.28246,0.64835,0.19985,0.37409,NaN
0.30353,0.26228,0.1814,0.12569,0.34921,0.26743,0.16043,0.39227,0.44452,0.90235,0.21171,0.72976,0.325,0.28544,0.63808,0.18665,0.37031,NaN
0.30303,0.25407,0.16929,0.11674,0.33903,0.25102,0.16948,0.41455,0.44754,0.92314,0.21202,0.72812,0.31742,0.29374,0.6223,0.20171,0.38297,NaN
0.30191,0.24114,0.16073,0.11892,0.33037,0.23479,0.1782,0.44454,0.45793,0.93876,0.21553,0.73154,0.31063,0.28733,0.6057,0.18312,0.37018,NaN
0.29489,0.22891,0.17106,0.12196,0.32014,0.22252,0.18005,0.48558,0.46237,0.95124,0.21687,0.72693,0.30805,0.30092,0.59053,0.18689,0.34856,NaN
0.29997,0.22009,0.16059,0.12545,0.32266,0.2128,0.18583,0.51043,0.46773,0.96206,0.21854,0.73626,0.30628,0.30282,0.574,0.18394,0.345,NaN
0.30625,0.20645,0.15969,0.13243,0.31803,0.20822,0.18618,0.54172,0.47561,0.96706,0.21753,0.76257,0.29737,0.28942,0.5521,0.18107,0.33595,NaN
0.32152,0.19943,0.17665,0.14558,0.31539,0.20589,0.18981,0.56827,0.4808,0.97438,0.2159,0.78518,0.27983,0.30536,0.53501,0.1766,0.32501,NaN
0.3411,0.20255,0.19012,0.15948,0.30192,0.20248,0.19232,0.58784,0.48326,0.97269,0.21006,0.80483,0.26984,0.30076,0.51578,0.14694,0.34399,NaN
0.3654,0.1947,0.19922,0.16607,0.28795,0.20006,0.1902,0.60427,0.48971,0.96416,0.20506,0.82381,0.27636,0.3081,0.49569,0.11973,0.31487,NaN
0.38308,0.20786,0.19415,0.18051,0.27664,0.19578,0.1853,0.61274,0.49067,0.95055,0.19422,0.85086,0.28168,0.31052,0.47553,0.13961,0.32739,NaN
0.4047,0.20304,0.19815,0.19115,0.2644,0.19491,0.17344,0.61394,0.48919,0.93517,0.19136,0.86738,0.28746,0.32653,0.46154,0.11227,0.31377,NaN
0.43339,0.20427,0.1961,0.20375,0.25147,0.19536,0.16178,0.61563,0.4802,0.92908,0.18924,0.87709,0.29628,0.33696,0.44604,0.098553,0.32334,NaN
0.45792,0.20649,0.19079,0.21707,0.25083,0.19933,0.15325,0.58827,0.46796,0.91506,0.185,0.88434,0.3076,0.33125,0.43643,0.11097,0.34245,NaN
0.48358,0.2199,0.20133,0.23765,0.23758,0.20062,0.13942,0.5751,0.44778,0.90214,0.18011,0.89687,0.31714,0.33519,0.42848,0.12052,0.35558,NaN
0.51187,0.23185,0.20769,0.24269,0.23353,0.20284,0.13157,0.54746,0.42929,0.89484,0.1707,0.88511,0.33778,0.34851,0.42102,0.11749,0.35195,NaN
0.5271,0.23817,0.18817,0.24863,0.23013,0.20656,0.12388,0.51946,0.41138,0.88296,0.16039,0.86766,0.36456,0.33244,0.41159,0.11131,0.36248,NaN
0.53992,0.2447,0.17423,0.25572,0.23443,0.20997,0.11898,0.49306,0.39557,0.87533,0.15372,0.84658,0.38918,0.34732,0.40153,0.137,0.33636,NaN
0.54098,0.26491,0.16707,0.26628,0.22958,0.21571,0.12026,0.46162,0.37535,0.86224,0.1447,0.82367,0.40361,0.35005,0.3923,0.15724,0.33085,NaN
0.53887,0.26228,0.16141,0.26661,0.22831,0.22358,0.1236,0.43574,0.36138,0.85416,0.13892,0.78064,0.42313,0.36174,0.37785,0.16098,0.29905,NaN
0.53704,0.27162,0.15263,0.27126,0.2233,0.22836,0.12969,0.41494,0.35079,0.83793,0.13047,0.74529,0.42854,0.36209,0.36202,0.17043,0.28681,NaN
0.52887,0.27814,0.14827,0.26756,0.22431,0.23517,0.13765,0.39155,0.34052,0.80956,0.12351,0.7096,0.43929,0.36648,0.34855,0.18387,0.28845,NaN
0.52423,0.28708,0.13405,0.25605,0.21046,0.24538,0.14403,0.37851,0.33845,0.7904,0.11906,0.67452,0.44632,0.3716,0.33267,0.17542,0.28086,NaN
0.50251,0.28821,0.10986,0.23997,0.20691,0.25865,0.15143,0.36134,0.34398,0.77346,0.11675,0.63234,0.45753,0.37561,0.31481,0.15523,0.23739,NaN
0.4831,0.29153,0.10935,0.22822,0.19592,0.27276,0.15867,0.3602,0.34816,0.75045,0.11744,0.59706,0.46546,0.38351,0.30107,0.16531,0.2505,NaN
0.46648,0.29472,0.11094,0.20823,0.17986,0.28773,0.16744,0.34892,0.35255,0.72879,0.12464,0.56959,0.4746,0.39882,0.28694,0.18461,0.23719,NaN
0.4388,0.30258,0.10196,0.18144,0.16394,0.30333,0.1669,0.34435,0.36046,0.71285,0.13549,0.55103,0.47457,0.38547,0.27769,0.18309,0.25051,NaN
0.41616,0.30355,0.087052,0.15933,0.15962,0.31122,0.16739,0.34062,0.37532,0.70518,0.14864,0.53138,0.48543,0.39488,0.26857,0.14767,0.25417,NaN
0.3947,0.31359,0.095954,0.13358,0.15272,0.32296,0.16552,0.32832,0.3871,0.69433,0.16471,0.5338,0.49587,0.39175,0.26649,0.13404,0.24869,NaN
0.37055,0.32216,0.082872,0.10949,0.14346,0.33333,0.16424,0.31669,0.40009,0.69248,0.18978,0.53657,0.52341,0.383,0.26648,0.12187,0.24712,NaN
0.34507,0.31685,0.07683,0.089073,0.13651,0.34069,0.16385,0.29861,0.40832,0.69707,0.21772,0.54118,0.53712,0.37415,0.26578,0.10841,0.25149,NaN
0.32998,0.32778,0.078648,0.070711,0.13991,0.33716,0.16315,0.29394,0.41128,0.70643,0.25174,0.54758,0.54832,0.37658,0.26457,0.11728,0.21889,NaN
0.31796,0.32953,0.089102,0.052631,0.13126,0.33222,0.16222,0.27807,0.40476,0.70836,0.28897,0.55159,0.55882,0.37598,0.26738,0.12919,0.25355,NaN
0.30122,0.335,0.082865,0.036572,0.12215,0.3223,0.16204,0.25736,0.40048,0.71141,0.3254,0.56254,0.56658,0.37793,0.26894,0.12305,0.23488,NaN
0.28524,0.339,0.095357,0.0238,0.12606,0.30903,0.1594,0.24513,0.39208,0.71424,0.35353,0.57013,0.57994,0.39045,0.26887,0.11919,0.23975,NaN
0.28383,0.33367,0.10975,0.034885,0.13736,0.29469,0.16413,0.22567,0.38008,0.71711,0.36944,0.57507,0.59529,0.39999,0.26922,0.10759,0.21998,NaN
0.28108,0.33428,0.12912,0.037785,0.14583,0.28268,0.16066,0.21217,0.36058,0.71909,0.37951,0.58509,0.6039,0.41328,0.26854,0.13676,0.20284,NaN
0.27853,0.32058,0.11097,0.053219,0.15424,0.26405,0.15917,0.20529,0.33905,0.7307,0.38594,0.59681,0.60126,0.41413,0.26984,0.13201,0.22863,NaN
0.27948,0.3129,0.12101,0.064578,0.17015,0.24608,0.16052,0.1995,0.311,0.74069,0.38807,0.60421,0.59204,0.43465,0.26875,0.14494,0.24449,NaN
0.28098,0.31621,0.12136,0.076684,0.17494,0.22803,0.15893,0.1931,0.29102,0.7512,0.37435,0.61957,0.59359,0.45165,0.26819,0.16498,0.2363,NaN
0.27334,0.30498,0.12817,0.083025,0.18528,0.21307,0.16069,0.1864,0.27424,0.74912,0.35093,0.6412,0.59121,0.45265,0.27048,0.12621,0.25245,NaN
0.27455,0.29843,0.12181,0.09515,0.21412,0.19996,0.15998,0.19251,0.26269,0.75421,0.32453,0.66629,0.58432,0.45744,0.26831,0.13022,0.26339,NaN
0.277,0.29405,0.13564,0.10542,0.2268,0.18735,0.15943,0.19747,0.25122,0.76333,0.29376,0.68568,0.57761,0.46708,0.26465,0.1347,0.27839,NaN
0.27939,0.28767,0.10699,0.11963,0.2301,0.17504,0.15715,0.20196,0.24525,0.76994,0.26444,0.70667,0.55817,0.46561,0.26325,0.12601,0.29313,NaN
0.27475,0.28058,0.089904,0.11645,0.22481,0.16312,0.15553,0.2141,0.23902,0.77403,0.23641,0.71614,0.54696,0.46765,0.25789,0.14344,0.30493,NaN
0.2752,0.27165,0.067181,0.11899,0.23285,0.15448,0.15963,0.21864,0.23965,0.78437,0.21325,0.72407,0.52378,0.46269,0.25559,0.1048,0.32721,NaN
0.27443,0.273,0.068256,0.11436,0.23545,0.14847,0.15835,0.2283,0.24384,0.78614,0.18734,0.71603,0.50522,0.45804,0.24738,0.11028,0.31899,NaN
0.26307,0.26645,0.045561,0.11956,0.24272,0.1419,0.15422,0.22427,0.24519,0.7923,0.15637,0.7143,0.48917,0.45483,0.23742,0.079658,0.30005,NaN
0.25368,0.25536,0.032421,0.12769,0.25944,0.14241,0.14549,0.22466,0.24222,0.78964,0.14009,0.70539,0.47316,0.45041,0.22535,0.084982,0.29466,NaN
0.24731,0.24824,0.016579,0.1385,0.26093,0.14037,0.1332,0.21697,0.23843,0.7932,0.12329,0.69131,0.46963,0.44865,0.20964,0.12857,0.31648,NaN
0.22965,0.23837,0.013711,0.14265,0.25117,0.13907,0.12002,0.20452,0.23426,0.78947,0.10714,0.67002,0.45623,0.43152,0.19408,0.13346,0.29119,NaN
0.20738,0.22812,0.0058869,0.13672,0.24945,0.1359,0.10294,0.1865,0.22489,0.78836,0.095317,0.6486,0.44313,0.41753,0.18036,0.13171,0.29924,NaN
0.18828,0.21103,-0.0019975,0.13486,0.2494,0.13627,0.086969,0.18116,0.21553,0.78588,0.084108,0.63309,0.43938,0.41322,0.16504,0.12972,0.2709,NaN
0.16784,0.20648,-0.0047992,0.14171,0.26159,0.13798,0.062066,0.17097,0.20331,0.78023,0.07845,0.62709,0.43493,0.40867,0.15416,0.090977,0.24913,NaN
0.1429,0.19596,0.0016539,0.14529,0.26543,0.13907,0.036673,0.16454,0.19006,0.75821,0.06904,0.61193,0.44594,0.39149,0.13948,0.10078,0.2248,NaN
0.12082,0.18983,-0.0028196,0.15643,0.27007,0.14332,0.014369,0.14976,0.17368,0.74344,0.063532,0.59715,0.45295,0.3791,0.12316,0.091122,0.2242,NaN
0.10539,0.17665,-0.0018233,0.16196,0.26402,0.14765,-0.0082778,0.1464,0.16704,0.70876,0.05508,0.57445,0.46484,0.35468,0.11115,0.10968,0.22978,NaN
