0.18492,0.19433,0.49645,0.36914,0.13246,0.30587,0.3181,0.11437
0.18896,0.19654,0.50418,0.36939,0.12691,0.32411,0.32153,0.12376
0.19058,0.19865,0.50729,0.36739,0.11512,0.34061,0.31316,0.12482
0.18889,0.20611,0.50997,0.36148,0.10939,0.33361,0.31442,0.11388
0.19615,0.21439,0.51028,0.36794,0.10708,0.30809,0.30878,0.10776
0.19937,0.2163,0.51831,0.38163,0.11727,0.28096,0.3245,0.094516
0.20409,0.21566,0.52361,0.39198,0.12308,0.28115,0.34133,0.083324
0.21626,0.21796,0.5257,0.40916,0.12988,0.29125,0.35264,0.072072
0.21713,0.21747,0.51516,0.41537,0.14078,0.325,0.37453,0.061554
0.2124,0.21336,0.49355,0.43635,0.1445,0.31519,0.40164,0.052052
0.21415,0.20995,0.47721,0.46421,0.14659,0.32757,0.42543,0.04052
0.21533,0.20914,0.46127,0.48955,0.15785,0.31348,0.45548,0.035305
0.22003,0.20406,0.4505,0.51658,0.16853,0.30817,0.48359,0.029074
0.22002,0.19997,0.44342,0.53698,0.17841,0.30891,0.50762,0.023539
0.22799,0.19948,0.43492,0.54508,0.17694,0.31159,0.53165,0.012464
0.22891,0.19944,0.446,0.56443,0.17446,0.3139,0.54712,0.011044
0.23529,0.19801,0.45374,0.57143,0.16678,0.29289,0.56545,0.0095629
0.24297,0.19806,0.47736,0.57546,0.15488,0.2539,0.56699,0.0087362
0.25528,0.19984,0.50639,0.58728,0.14884,0.23614,0.57592,0.012477
0.27255,0.19777,0.53277,0.5875,0.14777,0.22241,0.56892,0.014809
0.29532,0.19354,0.56432,0.58694,0.13968,0.20274,0.56648,0.011295
0.31424,0.18856,0.59026,0.58789,0.13046,0.20104,0.56444,0.018707
0.32446,0.18198,0.61261,0.5934,0.12836,0.21048,0.56446,0.016418
0.33539,0.17502,0.62696,0.61235,0.1315,0.23058,0.5588,0.019886
0.35311,0.17309,0.62644,0.60985,0.13633,0.22837,0.54863,0.013445
0.36982,0.16922,0.62124,0.62292,0.1559,0.25144,0.54776,0.0084948
0.39206,0.1662,0.60464,0.63738,0.18227,0.24021,0.54821,0.00086323
0.42306,0.1609,0.5793,0.64182,0.21357,0.25758,0.53338,-0.0057961
0.45317,0.16144,0.56174,0.65822,0.23861,0.26574,0.53374,-0.0098914
0.47559,0.16174,0.53778,0.67251,0.26319,0.27658,0.5188,-0.0063831
0.49654,0.16274,0.51356,0.70103,0.284,0.27285,0.50511,-0.0011437
0.52223,0.16566,0.49024,0.72929,0.29301,0.27923,0.49137,0.0035159
0.53804,0.16885,0.46611,0.75196,0.29644,0.27177,0.47038,0.0091517
0.55474,0.17026,0.43785,0.79147,0.30321,0.2411,0.45726,0.022186
0.566,0.17002,0.42307,0.8144,0.29514,0.22461,0.43657,0.036509
0.56343,0.16878,0.41441,0.83525,0.2807,0.20995,0.4135,0.062253
0.55231,0.16976,0.4096,0.85625,0.25703,0.21908,0.40126,0.080013
0.53075,0.17138,0.39716,0.86949,0.236,0.19713,0.39062,0.10236
0.5118,0.17132,0.39052,0.87804,0.21438,0.21082,0.38182,0.12349
0.49837,0.17061,0.38419,0.88864,0.18891,0.20746,0.37093,0.14182
0.48829,0.16871,0.37841,0.88689,0.16804,0.19043,0.36378,0.1661
0.4829,0.164,0.38197,0.87865,0.15389,0.1749,0.35955,0.19876
0.46158,0.15808,0.38742,0.86617,0.1373,0.2041,0.35765,0.22791
0.44482,0.15595,0.37964,0.85067,0.13468,0.18877,0.34836,0.25954
0.43148,0.1536,0.36318,0.83572,0.13627,0.19148,0.34952,0.28541
0.42511,0.15096,0.35001,0.81212,0.14235,0.17425,0.3422,0.31447
0.42122,0.14547,0.33516,0.78294,0.15098,0.13609,0.33314,0.33892
0.41806,0.14264,0.31864,0.75893,0.16999,0.081805,0.31707,0.35931
0.41894,0.1417,0.31043,0.7216,0.20208,0.072475,0.30658,0.38149
0.41224,0.13867,0.30424,0.68572,0.23848,0.055486,0.29635,0.40778
0.40806,0.14179,0.29318,0.65049,0.28273,0.05022,0.28193,0.4285
0.41396,0.14594,0.28747,0.6059,0.32294,0.02374,0.26126,0.43982
0.418,0.14735,0.27811,0.56116,0.36251,0.023653,0.24997,0.44987
0.41841,0.14743,0.27262,0.52587,0.39833,0.010035,0.23724,0.45471
0.41342,0.14637,0.27407,0.49936,0.43617,0.004421,0.22863,0.45641
0.40306,0.14639,0.27367,0.46651,0.47065,0.01587,0.21601,0.45414
0.39499,0.14428,0.27845,0.44156,0.49263,0.016065,0.22533,0.45793
0.38104,0.14106,0.26979,0.42015,0.49867,0.0077048,0.22922,0.46251
0.36386,0.13975,0.26318,0.39416,0.50352,0.0080096,0.22656,0.46658
0.34985,0.13477,0.25923,0.38174,0.49131,-0.013517,0.23912,0.47021
0.33026,0.13104,0.25239,0.37097,0.481,-0.016874,0.24667,0.48542
0.30578,0.1288,0.24888,0.37659,0.4627,-0.013715,0.2528,0.49705
0.29567,0.12594,0.25432,0.37714,0.43238,0.026458,0.26355,0.50427
0.28864,0.12582,0.24925,0.37325,0.39769,0.026721,0.27911,0.51184
0.28578,0.12753,0.24024,0.39036,0.36046,0.034307,0.30211,0.52775
0.27637,0.13037,0.22741,0.40155,0.32597,0.040801,0.31436,0.53849
0.26212,0.13191,0.22912,0.40712,0.30498,0.055196,0.32123,0.54769
0.2635,0.13457,0.22096,0.43112,0.28876,0.069632,0.32649,0.54674
0.26513,0.13682,0.21162,0.44708,0.27743,0.073634,0.33175,0.54268
0.27595,0.13619,0.19624,0.47644,0.26771,0.070116,0.35237,0.53172
0.29151,0.13684,0.19106,0.4932,0.25762,0.082292,0.36882,0.52275
0.29334,0.13778,0.17556,0.50949,0.25861,0.053331,0.37858,0.51721
0.29601,0.13527,0.16448,0.53384,0.26608,0.036194,0.38448,0.51166
0.29292,0.12929,0.16088,0.54239,0.26872,0.050866,0.38345,0.5033
0.29488,0.12318,0.15916,0.53748,0.27188,0.075308,0.37961,0.501
0.30461,0.11949,0.14536,0.53307,0.26722,0.067036,0.38196,0.49592
0.31321,0.11294,0.14453,0.52442,0.24829,0.061083,0.38888,0.50171
0.30789,0.10976,0.13344,0.49838,0.2307,0.08932,0.3883,0.50945
0.29914,0.10454,0.12829,0.47296,0.21615,0.10997,0.37451,0.52355
0.28563,0.098894,0.12186,0.45819,0.19756,0.10089,0.35742,0.53947
0.28058,0.095735,0.11886,0.43819,0.17877,0.097686,0.34779,0.56574
0.27248,0.092991,0.10888,0.41017,0.1541,0.092961,0.33155,0.5928
0.26123,0.088038,0.10113,0.39034,0.13296,0.068076,0.31894,0.61529
0.25093,0.084208,0.093222,0.39281,0.12089,0.034045,0.3041,0.63119
0.23099,0.077964,0.091953,0.40458,0.11412,0.031894,0.2869,0.65224
0.203,0.075462,0.07659,0.41581,0.11629,0.02953,0.27437,0.67219
0.18806,0.068105,0.071737,0.445,0.11839,-0.00016052,0.26408,0.69682
0.17216,0.066953,0.062782,0.46832,0.12084,-0.031009,0.25995,0.71965
0.1526,0.067936,0.05696,0.48433,0.12968,-0.054417,0.26193,0.74325
0.13826,0.068222,0.049672,0.50628,0.13611,-0.047943,0.25922,0.7608
0.11404,0.068322,0.049617,0.52021,0.1402,-0.037998,0.26841,0.78407
0.098908,0.070728,0.041843,0.52593,0.14104,-0.049427,0.27791,0.81468
0.079391,0.073579,0.035423,0.52786,0.14131,-0.038044,0.28594,0.84625
0.069755,0.075339,0.023532,0.52782,0.13605,-0.044781,0.29538,0.87073
0.059858,0.078985,0.022083,0.51914,0.12565,-0.077781,0.29452,0.89925
0.045255,0.083245,0.02418,0.49891,0.11524,-0.075641,0.3017,0.91582
0.034498,0.086771,0.028594,0.47771,0.10068,-0.072482,0.30318,0.92339
0.037627,0.086705,0.031224,0.46499,0.080339,-0.072591,0.30057,0.92835
0.0366,0.087559,0.041628,0.44792,0.064572,-0.083386,0.29416,0.93321
0.044283,0.088276,0.045426,0.45292,0.059122,-0.056965,0.27853,0.92629
0.053905,0.088504,0.054446,0.47643,0.065518,-0.037401,0.26728,0.90773
0.066367,0.086979,0.060722,0.49554,0.071927,-0.051983,0.25707,0.88046
0.085486,0.087995,0.074487,0.51207,0.079161,-0.048006,0.24073,0.85778
0.10615,0.089684,0.08859,0.53693,0.086994,-0.0030892,0.23676,0.82084
0.12362,0.090761,0.093733,0.56112,0.091335,-0.0062815,0.2276,0.78801
0.13606,0.087802,0.10016,0.57893,0.089455,0.0053244,0.22018,0.75588
0.13499,0.08583,0.10097,0.58926,0.089995,0.023489,0.22131,0.72241
0.13399,0.084444,0.10138,0.59511,0.090838,0.0578,0.21625,0.67907
0.12872,0.082786,0.10219,0.59154,0.090554,0.03292,0.21131,0.64002
0.12484,0.082347,0.10685,0.57195,0.092093,0.046304,0.20425,0.60072
0.10922,0.08127,0.10635,0.5653,0.08749,0.077956,0.20335,0.57047
0.08712,0.08336,0.10478,0.55836,0.086635,0.074611,0.20739,0.53121
0.067125,0.078701,0.097616,0.55255,0.091991,0.05636,0.20853,0.49608
0.044679,0.078126,0.094092,0.56698,0.1085,0.055004,0.2009,0.46639
0.028689,0.079172,0.088923,0.58377,0.13173,0.057703,0.19403,0.44432
0.017463,0.07988,0.091365,0.59642,0.16326,0.059291,0.18935,0.42234
0.00082722,0.081147,0.089658,0.62984,0.19663,0.044333,0.19044,0.41491
-0.01104,0.081773,0.089994,0.65974,0.22616,0.055865,0.20462,0.40682
-0.021386,0.084556,0.090164,0.70283,0.24972,0.040922,0.22028,0.40301
-0.020211,0.08783,0.09342,0.73641,0.27711,0.025436,0.2395,0.40777
-0.03033,0.092818,0.091853,0.76034,0.29837,0.036564,0.26265,0.42303
-0.037466,0.099693,0.095585,0.79068,0.32216,0.02795,0.28162,0.44151
-0.040716,0.10825,0.095669,0.81092,0.34154,0.03359,0.30278,0.45347
-0.044235,0.11693,0.091445,0.82959,0.35206,0.031029,0.32638,0.45823
-0.046663,0.12556,0.084483,0.84865,0.35583,0.020111,0.34729,0.47612
-0.047714,0.13397,0.072242,0.85516,0.35287,0.020158,0.37368,0.47684
-0.044222,0.14548,0.069129,0.85806,0.34553,0.020666,0.38488,0.48261
-0.045795,0.15256,0.059104,0.84532,0.33644,0.039084,0.38861,0.48361
-0.050685,0.16136,0.056469,0.83439,0.31987,0.059096,0.38653,0.47718
-0.050813,0.16373,0.056751,0.82476,0.29937,0.077406,0.38824,0.46301
-0.052178,0.16727,0.054422,0.79117,0.27231,0.12131,0.38633,0.44433
-0.055594,0.16932,0.059771,0.76131,0.24224,0.13397,0.38176,0.42351
-0.055351,0.1681,0.07431,0.73157,0.21385,0.12618,0.36999,0.4083
-0.059284,0.16883,0.083572,0.69618,0.18936,0.13256,0.35772,0.37912
-0.065471,0.16573,0.10186,0.65623,0.16959,0.14291,0.34199,0.35645
-0.071218,0.16247,0.10758,0.62004,0.15669,0.14551,0.32871,0.33381
-0.081836,0.15816,0.11537,0.58183,0.14333,0.1184,0.31596,0.31957
-0.089494,0.15375,0.11457,0.54093,0.13934,0.1125,0.3105,0.30597
-0.088601,0.151,0.11028,0.48734,0.14099,0.11549,0.29534,0.29856
-0.093985,0.14939,0.10792,0.45092,0.14667,0.1078,0.28391,0.29223
-0.093561,0.14673,0.10074,0.39864,0.14615,0.098601,0.28026,0.29021
-0.10125,0.14477,0.086766,0.35804,0.15889,0.12273,0.29064,0.28233
-0.10386,0.13994,0.074734,0.32241,0.17546,0.15082,0.30045,0.27718
-0.10248,0.13665,0.060533,0.28977,0.19112,0.14084,0.31589,0.27218
-0.10499,0.13286,0.054535,0.25691,0.2055,0.14479,0.33693,0.25753
-0.10558,0.13112,0.05399,0.2206,0.22094,0.15341,0.3616,0.24246
-0.10139,0.13036,0.050703,0.18379,0.23686,0.16563,0.38445,0.22778
-0.10927,0.12871,0.053395,0.16504,0.25085,0.14167,0.4101,0.21529
-0.11116,0.12535,0.05314,0.1473,0.26382,0.13201,0.44316,0.2053
-0.12039,0.12033,0.052355,0.14324,0.28804,0.12813,0.47766,0.193
-0.12184,0.1174,0.058791,0.12834,0.31046,0.10879,0.5059,0.18651
-0.11211,0.11516,0.062774,0.11225,0.33403,0.069987,0.53227,0.18526
-0.1088,0.11241,0.070013,0.096756,0.35807,0.074845,0.54203,0.18388
-0.11044,0.10792,0.075746,0.076003,0.38541,0.056517,0.54795,0.19016
-0.11118,0.10438,0.075911,0.074049,0.41903,0.056617,0.54041,0.19462
-0.10804,0.10105,0.09867,0.073007,0.45278,0.044666,0.52709,0.19125
-0.10098,0.095903,0.11904,0.078573,0.48667,0.042206,0.50465,0.18268
-0.10282,0.089875,0.13911,0.077816,0.52134,0.044678,0.47345,0.17344
-0.087976,0.085947,0.15903,0.080688,0.55329,0.073557,0.43331,0.1692
-0.089186,0.082524,0.17838,0.07861,0.57938,0.076379,0.38818,0.15251
-0.097207,0.081026,0.20172,0.088618,0.59784,0.10717,0.339,0.13453
-0.092873,0.078392,0.22395,0.090807,0.61801,0.10283,0.30239,0.11958
-0.089802,0.077031,0.24076,0.10532,0.6274,0.097454,0.26688,0.10571
-0.088448,0.077545,0.25821,0.1055,0.63055,0.10936,0.24388,0.092941
-0.089208,0.077748,0.26875,0.10007,0.62267,0.10433,0.21792,0.09513
-0.089417,0.078566,0.27535,0.087896,0.61903,0.12115,0.20659,0.097496
-0.082023,0.082764,0.28279,0.079363,0.60926,0.10557,0.19972,0.096804
-0.082343,0.082408,0.29092,0.060593,0.59442,0.076585,0.20213,0.097898
-0.072748,0.081006,0.29767,0.05321,0.57464,0.091336,0.2009,0.10598
-0.072218,0.080139,0.29769,0.039515,0.55618,0.045357,0.20713,0.11475
-0.073791,0.081777,0.29755,0.030304,0.53112,0.031496,0.20873,0.12705
-0.072438,0.084284,0.30083,0.024055,0.51135,0.040055,0.20949,0.1392
-0.064844,0.08012,0.30974,0.016228,0.49336,0.013987,0.20489,0.15376
-0.061108,0.079281,0.29837,0.0096452,0.47244,0.0091432,0.21055,0.1604
-0.059672,0.079202,0.2931,0.0031058,0.45138,0.0077117,0.20589,0.1657
-0.063011,0.076998,0.28768,-0.00042848,0.43023,0.013046,0.20476,0.18221
-0.070112,0.080059,0.28744,-0.0055208,0.41456,0.023039,0.18836,0.19467
-0.073476,0.081535,0.2845,-0.014269,0.40052,0.015727,0.19012,0.21273
-0.071602,0.080273,0.28625,-0.021011,0.38296,0.027562,0.18443,0.23418
-0.07143,0.081707,0.29442,-0.022845,0.37246,0.039786,0.18139,0.25364
-0.06293,0.084186,0.2972,-0.041108,0.36501,0.03794,0.1765,0.27134
-0.06339,0.092936,0.30198,-0.047183,0.35959,0.059629,0.18089,0.28912
-0.06504,0.09708,0.31979,-0.045367,0.36622,0.075663,0.18218,0.30204
-0.065832,0.10081,0.33837,-0.040954,0.37014,0.057892,0.17778,0.31569
-0.060018,0.11013,0.35312,-0.044494,0.38104,0.054559,0.17652,0.32352
-0.053366,0.11942,0.36421,-0.035489,0.393,0.0612,0.17923,0.32355
-0.058566,0.132,0.37146,-0.032795,0.41296,0.063694,0.17427,0.31781
-0.050871,0.14607,0.38235,-0.029114,0.4398,0.092968,0.16559,0.30204
-0.049303,0.15943,0.38232,-0.028632,0.46457,0.092345,0.16481,0.27553
-0.053532,0.17276,0.38592,-0.022632,0.49146,0.10191,0.16406,0.24424
-0.053783,0.18229,0.38443,-0.017435,0.50965,0.090765,0.16134,0.21113
-0.060767,0.19396,0.3778,-0.01936,0.52174,0.07053,0.15491,0.18591
-0.061513,0.20607,0.37025,-0.019194,0.53533,0.064204,0.15459,0.16234
-0.066117,0.21413,0.35438,-0.0096867,0.54408,0.053495,0.15178,0.13784
-0.070605,0.22173,0.34438,-0.0050496,0.54988,0.035475,0.15062,0.11358
-0.066716,0.22945,0.34017,0.0089352,0.54573,0.027456,0.14789,0.089442
-0.075908,0.23831,0.33017,0.020339,0.53652,0.0096892,0.15212,0.066977
-0.077889,0.24425,0.32421,0.029927,0.52663,-0.0081614,0.15171,0.047882
-0.080125,0.24639,0.31661,0.049028,0.50994,-0.036732,0.15444,0.03286
-0.078772,0.2513,0.30503,0.064919,0.50089,-0.043577,0.15481,0.017292
-0.071092,0.25416,0.29323,0.083525,0.48806,-0.047441,0.1619,-0.003149
-0.07367,0.25574,0.28703,0.10319,0.48031,-0.051035,0.16373,-0.028043
-0.07008,0.25742,0.28485,0.11451,0.47506,-0.054164,0.16077,-0.052347
-0.069435,0.25399,0.28772,0.12241,0.46909,-0.060499,0.16342,-0.073753
-0.064529,0.25039,0.29311,0.11929,0.46638,-0.078873,0.16367,-0.089907
-0.062779,0.24582,0.29428,0.12183,0.46071,-0.10035,0.16857,-0.10082
-0.058401,0.24393,0.29654,0.12629,0.4521,-0.075458,0.16645,-0.11666
-0.058062,0.24199,0.30485,0.10981,0.44856,-0.03837,0.16976,-0.12527
-0.060839,0.24161,0.32195,0.10757,0.44158,-0.026764,0.17283,-0.13731
-0.05964,0.23823,0.34397,0.095846,0.44278,-0.020985,0.16477,-0.15174
-0.05621,0.23533,0.36079,0.084584,0.43923,-0.012296,0.16487,-0.16059
-0.056749,0.23206,0.38845,0.058654,0.42978,-0.0078671,0.16893,-0.16864
-0.059495,0.22855,0.40193,0.039737,0.41609,0.01072,0.17668,-0.17303
-0.062742,0.22292,0.40767,0.034935,0.40299,0.024947,0.17695,-0.17932
-0.059656,0.21457,0.42625,0.017253,0.39412,0.047783,0.17471,-0.18749
-0.059399,0.20321,0.43577,0.0030329,0.38582,0.03656,0.18214,-0.18071
-0.059321,0.19237,0.44099,0.0065377,0.37054,0.030326,0.18974,-0.17472
-0.052737,0.17939,0.44049,-0.0084877,0.35457,0.040392,0.18961,-0.16782
-0.06161,0.16981,0.43161,-0.021338,0.33891,0.062708,0.20124,-0.15046
-0.059851,0.16083,0.42271,-0.032315,0.32658,0.074164,0.20576,-0.13694
-0.059385,0.15117,0.403,-0.029009,0.31221,0.097966,0.21071,-0.12269
-0.050053,0.14508,0.38153,-0.037856,0.30104,0.095262,0.21093,-0.10401
-0.047102,0.13897,0.36783,-0.04544,0.2872,0.1105,0.21411,-0.082274
-0.045879,0.13587,0.34491,-0.050462,0.27156,0.12038,0.2247,-0.058178
-0.046553,0.13685,0.32227,-0.054279,0.25819,0.13935,0.22844,-0.042243
-0.041519,0.14352,0.30103,-0.065878,0.25447,0.14913,0.22326,-0.031913
-0.040876,0.15032,0.28158,-0.070013,0.24278,0.14907,0.21781,-0.018563
-0.0309,0.15378,0.26849,-0.069243,0.22738,0.15651,0.21537,-0.013265
-0.0259,0.15938,0.24841,-0.0813,0.21197,0.17079,0.22426,-0.0031099
-0.0211,0.16679,0.24272,-0.08328,0.20051,0.20104,0.22163,-0.002498
-0.020691,0.17249,0.23639,-0.082177,0.19146,0.21995,0.22252,-0.0046375
-0.012994,0.18482,0.23326,-0.093772,0.189,0.24198,0.23006,-0.0071108
-0.0097273,0.19604,0.23405,-0.09267,0.18744,0.24863,0.22754,-0.018001
-0.0055309,0.20573,0.23241,-0.093089,0.18611,0.25355,0.22747,-0.029185
-0.0082091,0.2146,0.23008,-0.086009,0.17444,0.27344,0.22513,-0.038446
-0.0055086,0.22536,0.23303,-0.083353,0.18265,0.30365,0.2332,-0.046431
0.0015984,0.23924,0.23114,-0.078092,0.19263,0.32463,0.23082,-0.057929
0.0033361,0.25334,0.23787,-0.067966,0.20242,0.31938,0.2262,-0.067038
0.0071777,0.26697,0.23929,-0.063261,0.21159,0.3106,0.22299,-0.072528
0.0075139,0.2847,0.2427,-0.055307,0.21661,0.30319,0.22043,-0.075811
0.0088244,0.29614,0.23692,-0.041066,0.21515,0.28389,0.21705,-0.079401
0.016679,0.30736,0.23445,-0.034361,0.21393,0.29916,0.21373,-0.073803
0.018044,0.31911,0.2431,-0.033565,0.20465,0.29088,0.20798,-0.063082
0.022233,0.32352,0.24826,-0.039972,0.19415,0.28478,0.20417,-0.054989
0.023563,0.32897,0.24143,-0.046897,0.1721,0.25441,0.20217,-0.047984
0.022823,0.33292,0.23596,-0.044854,0.14475,0.24929,0.19551,-0.035332
0.029329,0.33895,0.23843,-0.044659,0.12036,0.24279,0.1845,-0.0326
0.026787,0.34741,0.23726,-0.046244,0.10022,0.23336,0.18363,-0.029986
0.030475,0.35096,0.2349,-0.057847,0.086853,0.25919,0.17674,-0.028005
0.024325,0.35692,0.23548,-0.060927,0.07866,0.25533,0.16576,-0.023884
0.019841,0.36492,0.23653,-0.063382,0.07616,0.25879,0.15258,-0.024821
0.020808,0.37078,0.23322,-0.05857,0.085562,0.26572,0.14428,-0.029178
0.020572,0.37847,0.23015,-0.056738,0.097665,0.29113,0.13442,-0.032708
0.019411,0.38292,0.23262,-0.051101,0.11629,0.31977,0.12571,-0.039644
0.015361,0.38937,0.24099,-0.056372,0.14505,0.30847,0.12323,-0.048257
0.010993,0.39599,0.23528,-0.057751,0.17519,0.32533,0.12243,-0.052716
0.011624,0.39911,0.24064,-0.069202,0.20315,0.34114,0.11909,-0.055464
0.012005,0.40361,0.24837,-0.065929,0.23184,0.326,0.11305,-0.058883
0.019423,0.4048,0.2518,-0.077053,0.25987,0.35297,0.11792,-0.060407
0.019586,0.39978,0.25288,-0.082448,0.27649,0.37846,0.12413,-0.065145
0.021469,0.39354,0.25483,-0.091697,0.29232,0.40807,0.122,-0.074058
0.027455,0.38932,0.25258,-0.090499,0.31096,0.41099,0.12202,-0.083269
0.030792,0.38434,0.2559,-0.091748,0.32763,0.41072,0.12171,-0.089249
0.038683,0.37832,0.24977,-0.087172,0.33845,0.40739,0.11459,-0.094402
0.048201,0.36671,0.25057,-0.088711,0.33977,0.43241,0.1123,-0.10162
0.06175,0.35719,0.2376,-0.077842,0.34581,0.44165,0.10535,-0.10727
0.07924,0.34879,0.22517,-0.058148,0.34624,0.45829,0.10674,-0.11288
0.085763,0.34148,0.21563,-0.037394,0.3482,0.48163,0.09849,-0.12529
0.088734,0.33748,0.21073,-0.031385,0.36065,0.47052,0.088883,-0.13578
0.097751,0.33271,0.20809,-0.0085846,0.37029,0.46776,0.09061,-0.14282
0.1098,0.32563,0.21837,-0.0045204,0.38198,0.44517,0.09244,-0.15258
0.12131,0.31861,0.2152,0.012963,0.39615,0.47531,0.090008,-0.15889
0.12502,0.31116,0.22218,0.017951,0.40887,0.51855,0.10107,-0.15791
0.12554,0.30791,0.22971,0.026718,0.42429,0.52203,0.10892,-0.15803
0.12212,0.30285,0.24187,0.030593,0.43446,0.53864,0.12266,-0.16133
0.10879,0.29417,0.24991,0.017545,0.44858,0.57131,0.13565,-0.16495
0.10581,0.28785,0.25907,0.014145,0.46574,0.54826,0.15173,-0.16249
0.11113,0.27857,0.2561,0.01273,0.47349,0.54808,0.1767,-0.16536
0.10712,0.26977,0.25677,-0.0031432,0.48417,0.54869,0.20241,-0.16003
0.10192,0.26287,0.25592,0.0010066,0.48643,0.5612,0.22709,-0.15369
0.093256,0.2574,0.25642,-0.01217,0.48535,0.508,0.25286,-0.15014
0.090273,0.25135,0.25922,-0.013735,0.48792,0.48347,0.27314,-0.14641
0.077637,0.24467,0.25993,-0.013313,0.48586,0.47705,0.29023,-0.13837
0.076641,0.2409,0.25423,-0.015153,0.47486,0.44608,0.30483,-0.1237
0.076268,0.24196,0.25499,-0.01495,0.4663,0.43716,0.31492,-0.11111
0.077684,0.24079,0.25469,-0.020972,0.45245,0.425,0.32385,-0.099559
0.072999,0.24238,0.26673,-0.025064,0.438,0.42047,0.31693,-0.075604
0.074402,0.2396,0.2716,-0.022469,0.41978,0.41234,0.3041,-0.056514
0.07721,0.24069,0.26889,-0.031549,0.40457,0.41727,0.29556,-0.031313
0.089329,0.24244,0.27706,-0.03634,0.38039,0.45805,0.29007,-0.0076284
0.097987,0.24808,0.27124,-0.041182,0.35733,0.46103,0.28465,0.0068744
0.11913,0.25215,0.27095,-0.042544,0.34187,0.46806,0.28049,0.019865
0.12593,0.25174,0.28467,-0.047699,0.32885,0.48478,0.28115,0.030608
0.13905,0.25001,0.2887,-0.052667,0.31493,0.45284,0.28398,0.049124
0.14919,0.24538,0.29555,-0.046266,0.2998,0.48827,0.29479,0.065888
0.16533,0.2409,0.29612,-0.037623,0.28917,0.52071,0.32307,0.075902
0.17652,0.242,0.29779,-0.038344,0.27851,0.5398,0.34099,0.088866
0.17976,0.23932,0.29098,-0.027746,0.26734,0.53306,0.3614,0.10428
0.17656,0.23348,0.28645,-0.023122,0.26223,0.53757,0.37351,0.12226
0.175,0.22835,0.28882,-0.021699,0.25879,0.52869,0.38982,0.15346
0.16784,0.22305,0.28438,-0.022375,0.25497,0.5347,0.40984,0.18658
0.16552,0.21802,0.26334,-0.0083931,0.25482,0.54439,0.42575,0.23193
