0.16535,0.14856,0.70748,0.1144,0.96428,0.055933,0.18608,0.64788,0.47308,0.081302,-0.015446,0.10815,-0.0188,0.26141
0.20094,0.15916,0.68764,0.12388,0.89131,0.042608,0.13712,0.63838,0.49135,0.075512,0.0025945,-0.020021,-0.041892,0.22116
0.22043,0.16269,0.66215,0.069862,0.87004,0.023088,0.12713,0.62698,0.51163,0.081752,0.026178,0.0024038,-0.050129,0.14037
0.22305,0.16067,0.64055,0.058126,0.86827,0.01111,0.11462,0.61849,0.52363,0.082905,0.045643,-0.0088265,-0.066851,0.12711
0.21856,0.16272,0.62095,0.042288,0.84222,0.015772,0.11013,0.61733,0.52533,0.083037,0.052519,-0.0054505,-0.075979,0.073344
0.23073,0.16568,0.60243,0.038681,0.80884,0.010438,0.093635,0.60748,0.53113,0.085282,0.06217,-0.0086368,-0.081449,0.064069
0.24312,0.1673,0.58866,0.039319,0.78781,-0.0033877,0.089767,0.60392,0.53448,0.083836,0.073438,-0.010616,-0.090581,0.040173
0.23341,0.17117,0.58042,0.04398,0.75103,0.00066878,0.092853,0.6003,0.52937,0.090999,0.075307,-0.0072497,-0.088381,0.041331
0.23206,0.17217,0.5792,0.061755,0.72381,0.0056742,0.088341,0.60019,0.52406,0.096443,0.073119,-0.029295,-0.09386,0.046747
0.25297,0.17059,0.5848,0.065941,0.70419,0.0085999,0.082619,0.60463,0.51207,0.10034,0.069717,-0.023815,-0.09968,0.07887
0.26801,0.16983,0.59124,0.057951,0.69572,0.0077065,0.083113,0.60884,0.49457,0.10062,0.060384,-0.026124,-0.09084,0.089262
0.28334,0.17397,0.59883,0.071631,0.70391,0.01464,0.079342,0.61733,0.47809,0.10463,0.055389,-0.023119,-0.093101,0.11224
0.30389,0.174,0.61155,0.085978,0.71933,0.023457,0.071575,0.62873,0.46136,0.10897,0.052227,-0.022426,-0.089819,0.15263
0.33176,0.17521,0.62883,0.10238,0.72394,0.027233,0.06946,0.64468,0.43745,0.11554,0.047858,-0.027699,-0.089376,0.16739
0.34578,0.17735,0.65072,0.11136,0.74227,0.025258,0.073552,0.66943,0.41701,0.1193,0.044234,-0.036408,-0.1011,0.16024
0.37006,0.17675,0.66953,0.1012,0.77082,0.033819,0.072094,0.69089,0.39519,0.11854,0.037498,-0.016313,-0.096099,0.17644
0.40197,0.17289,0.67751,0.10195,0.79893,0.036442,0.064866,0.71757,0.38501,0.11727,0.03424,0.010407,-0.10138,0.18246
