0.061977,0.13052,0.041552,0.065057,0.017108,0.13452,0.302,0.14675,0.23544,0.029533,0.1599,0.089696,0.081999
0.041852,0.12849,0.050039,0.064003,0.035204,0.11898,0.28292,0.12978,0.22648,0.023121,0.15145,0.071064,0.079385
0.038233,0.1283,0.052391,0.061786,0.075298,0.12927,0.28197,0.13642,0.22394,0.021559,0.14541,0.058284,0.079168
0.039286,0.12502,0.051325,0.060925,0.10993,0.13299,0.27182,0.13309,0.21974,0.01727,0.14214,0.057736,0.077129
0.040436,0.12275,0.053869,0.061885,0.15243,0.13355,0.26415,0.13496,0.21974,0.020277,0.13581,0.05726,0.072845
0.03795,0.1195,0.054608,0.061217,0.1869,0.13287,0.25099,0.13248,0.21664,0.0235,0.13145,0.054433,0.070556
0.038259,0.11771,0.055123,0.060828,0.22129,0.13848,0.24186,0.13202,0.21786,0.024702,0.12929,0.05182,0.068959
0.040817,0.1126,0.054569,0.060668,0.25057,0.14025,0.22263,0.12985,0.21808,0.032319,0.1258,0.050613,0.066514
0.041237,0.10897,0.051617,0.061543,0.27034,0.13991,0.21104,0.1331,0.21542,0.04143,0.12542,0.055919,0.066217
0.040567,0.10471,0.05164,0.061807,0.29088,0.13869,0.20832,0.12845,0.21901,0.04729,0.12307,0.054014,0.061255
0.040731,0.10067,0.05341,0.061079,0.30932,0.13682,0.19728,0.1336,0.21948,0.052946,0.12419,0.051165,0.060024
0.039442,0.096359,0.053686,0.061178,0.31898,0.13446,0.19155,0.12943,0.21672,0.06648,0.12426,0.049531,0.056983
0.040085,0.089331,0.052511,0.060413,0.31598,0.13657,0.1776,0.12837,0.21497,0.073538,0.12608,0.054436,0.057305
0.038028,0.087582,0.05234,0.058995,0.30894,0.1337,0.16609,0.1259,0.21546,0.082478,0.12748,0.052052,0.056806
0.037353,0.084875,0.054019,0.059127,0.2977,0.13384,0.15179,0.12366,0.21496,0.08518,0.12945,0.050777,0.056306
0.03554,0.079505,0.054884,0.059121,0.28394,0.12991,0.14054,0.12788,0.21291,0.094812,0.13116,0.054788,0.054481
0.032945,0.081768,0.05528,0.059003,0.26792,0.12633,0.13098,0.12976,0.21182,0.098533,0.13428,0.054584,0.055806
0.033007,0.079607,0.056548,0.05926,0.25007,0.12536,0.11743,0.12265,0.21279,0.10052,0.13864,0.055288,0.055749
0.031392,0.079209,0.055684,0.058833,0.22978,0.12281,0.092536,0.12624,0.21347,0.10069,0.14222,0.055973,0.056325
0.028484,0.077187,0.055305,0.059675,0.20957,0.12472,0.078086,0.12014,0.21209,0.10862,0.14273,0.059159,0.055222
0.024206,0.083416,0.054806,0.059324,0.18806,0.12397,0.059076,0.12185,0.21476,0.11918,0.14495,0.061294,0.05865
0.020617,0.08398,0.055609,0.059325,0.17254,0.12227,0.047233,0.12182,0.21537,0.12648,0.14705,0.057913,0.056198
0.016974,0.08608,0.052556,0.059615,0.15768,0.12243,0.037919,0.12236,0.21482,0.13244,0.14906,0.058324,0.054329
0.014513,0.086406,0.05182,0.059392,0.14328,0.12246,0.046562,0.12275,0.21435,0.13984,0.15048,0.056612,0.054477
0.013008,0.089994,0.050924,0.059268,0.12946,0.12296,0.059762,0.1174,0.21621,0.14852,0.15034,0.056087,0.054464
0.010686,0.088163,0.051126,0.05991,0.11687,0.12764,0.076075,0.12018,0.21421,0.15684,0.14737,0.057788,0.050994
0.0090744,0.086049,0.050727,0.05932,0.1077,0.12826,0.091528,0.1213,0.21216,0.16781,0.14659,0.055475,0.051095
0.0082606,0.085934,0.052372,0.05994,0.10084,0.12834,0.10981,0.11935,0.20962,0.17904,0.14612,0.056963,0.052466
0.009169,0.085835,0.052368,0.060095,0.090462,0.12788,0.12644,0.12584,0.21038,0.18375,0.14688,0.055452,0.05344
0.010603,0.07563,0.05167,0.061176,0.082417,0.13018,0.14331,0.12788,0.21397,0.18823,0.1469,0.055736,0.051839
0.01108,0.081075,0.049334,0.061139,0.072244,0.12764,0.15886,0.12843,0.21467,0.20076,0.14938,0.05664,0.056799
0.012764,0.081518,0.051383,0.061561,0.062209,0.12793,0.17541,0.12227,0.21618,0.21216,0.1522,0.054817,0.058832
0.012948,0.084091,0.05098,0.062244,0.051095,0.12721,0.18356,0.12511,0.21729,0.22619,0.15434,0.058171,0.059184
0.013476,0.087956,0.050125,0.06193,0.045976,0.12677,0.18574,0.13314,0.21644,0.23595,0.15505,0.056673,0.059035
0.012264,0.090468,0.049304,0.061348,0.042479,0.12471,0.1819,0.13258,0.21285,0.24635,0.16039,0.054416,0.060264
0.011459,0.10125,0.051085,0.060903,0.035816,0.12512,0.181,0.13385,0.21319,0.2479,0.1598,0.05763,0.058586
0.010171,0.10638,0.051642,0.060658,0.028166,0.12882,0.18339,0.13798,0.2128,0.25501,0.16177,0.055686,0.056252
