1,219.2273,38584,148.3375,283,148.95,18.2984,21.8791,176
2,218.7345,38716,148.375,342,147.48,18.4577,21.8066,177
3,219.5085,38853,149.4625,286,148.98,18.8575,21.8009,177
4,219.0495,39867,148.4375,285,149,18.9421,21.963,182
5,219.3444,39482,148.925,283,148.85,19.1225,21.5095,180
6,218.4402,40193,151.9625,312,151.6,19.5388,21.8566,184
7,220.0337,39166,148.2,283,147.69,19.3098,22.1061,178
8,218.2022,38840,150.1,299,150.43,18.6025,21.6822,178
9,219.1695,38793,148.95,295,148.97,18.4764,21.9339,177
10,216.9185,39913,150.2125,288,150.07,18.8846,21.7501,184
11,219.0486,40524,151.225,288,150.98,18.942,22.0332,185
12,219.233,38585,150.0375,303,149.04,18.918,21.9292,176
13,218.5114,38458,146.9125,283,147.67,18.5938,22.1847,176
14,217.0778,39074,149.3875,297,149.96,17.8799,21.9629,180
15,217.6409,39393,149.6,300,148.97,18.5564,21.5122,181
16,219.267,38591,150.6125,313,149.4,19.3266,22.0097,176
17,218.1105,39478,151.1375,283,150.61,18.5225,21.732,181
18,215.5661,40742,148.7875,281,148.19,18.9521,21.7234,189
19,216.4833,38967,147.9875,277,148.18,18.9464,22.1462,180
20,217.5227,38284,149.6125,311,149.33,18.4191,22.2833,176
21,218.5682,38468,146.6875,307,146.56,18.7659,22.138,176
22,217.8846,39655,148.3375,278,148.48,19.1604,21.8859,182
23,215.3214,42203,146.725,283,146.99,18.6817,21.8598,196
24,218.4068,38658,148.15,295,148.59,18.6571,21.9668,177
25,219.5114,38634,150.175,289,149.75,18.3719,21.6926,176
26,218.2034,38622,147.6875,278,148.1,18.1722,21.9534,177
27,217.4807,39364,148.4625,273,148.63,18.2804,21.7704,181
28,217.779,39418,147.85,291,149.18,18.501,22.1796,181
29,218.5367,38681,148.725,283,148.57,18.2523,21.8415,177
30,217.9721,39017,149.475,282,149.58,18.4517,21.3553,179
31,217.9837,40109,148.525,290,149.03,17.9834,22.0233,184
32,217.6124,38735,147.625,301,147.42,17.493,21.443,178
33,218.0219,39898,150.2875,280,148.74,17.6909,21.8834,183
34,217.904,38569,149.6,298,149.53,18.0215,21.8716,177
35,217.322,38466,146.9875,277,148.3,18.09,21.3456,177
36,217.0559,38853,146.7625,279,147.33,17.7509,21.5396,179
37,217.6949,38532,150.1125,293,150.53,17.6401,21.6467,177
38,217.4719,38710,147.2,291,147.32,17.6765,21.8094,178
39,218.6612,40015,148.1375,283,148.19,17.6128,21.9142,183
40,217.6503,39830,148.025,291,149.1,16.5983,21.6445,183
41,220.1229,39402,149.4375,283,149.28,17.8414,21.8537,179
42,216.95,39051,146.5,293,146.59,17.5257,21.7252,180
43,220.3696,40548,152.9625,297,152.34,17.7736,21.8284,184
44,219.558,39740,149.525,283,149.92,17.4779,21.7912,181
45,221.3702,40068,147.05,325,148.73,17.8489,21.7424,181
46,222.0391,39745,149.5875,292,150.4,17.769,21.9556,179
47,219.3777,41243,148.8,297,149.09,17.7927,21.891,188
48,220.1299,38963,148.525,286,148.61,17.8379,21.978,177
49,220.0769,40054,148.5875,296,148.49,17.9535,21.8992,182
50,220.6927,39504,147.25,299,148.34,17.4177,21.841,179
51,219.6023,38650,147.5625,303,148.23,17.1894,21.7472,176
52,221.6851,40125,149.9625,300,149.47,16.8434,21.6149,181
53,220.3388,40322,148.6375,315,149.01,17.0875,21.5936,183
54,218.2626,39069,148.5625,273,149.92,17.2293,21.3071,179
55,219.0272,40301,148.975,298,148.72,17.2438,21.5619,184
56,218.2703,40380,146.275,284,146.09,17.022,21.8434,185
57,222.0112,39518,147.3625,286,146.11,17.1987,21.7782,178
58,219.768,39778,149.675,303,149.49,17.1171,21.6953,181
59,221.8547,39712,147.0875,292,147.88,16.9889,21.5331,179
60,220.191,39194,146.9875,291,148.74,16.6844,21.6393,178
61,220.4659,38802,146.5375,283,146.72,16.9866,21.5129,176
62,223.15,40167,149.6625,300,147.47,17.9895,21.7014,180
63,222.2147,39332,145.775,298,145.26,17.2821,21.9254,177
64,220.7159,38846,148.35,311,147.98,16.7038,21.569,176
65,221.4318,38972,150.3125,273,149.51,17.2023,21.894,176
66,224.1818,39456,147.3125,298,147.9,17.3722,21.7858,176
67,220.8436,39531,147.7125,288,147.23,17.0593,21.7792,179
68,224.1889,40354,148.275,296,148.85,17.5661,21.6811,180
69,225.9548,39994,148.2,297,147.42,17.165,22.5302,177
70,226.2614,39822,146.7625,295,148.69,17.0946,21.9747,176
71,227.4888,40493,149.0375,310,150.03,17.4748,22.2077,178
72,226.1955,40489,146.3625,305,146.62,17.0452,21.8175,179
73,228.2203,40395,148.4625,315,149.88,16.8944,21.7981,177
74,227.2905,40685,148.75,297,148.05,17.0475,21.6773,179
75,230.5393,41036,147.6375,303,148.07,17.6183,21.6031,178
76,227.9503,41259,148.275,308,148.52,17.0212,21.6663,181
77,229.0734,40546,148.7625,309,147.84,17.664,21.9688,177
78,228.573,40686,148.9125,307,148.72,17.065,22.166,178
79,229.2528,40807,150,315,149.68,16.5871,21.8936,178
80,231.0449,41126,148.675,312,147.94,16.889,21.584,178
81,230.7869,42234,147.5875,307,147.93,17.1382,21.7648,183
82,234.2841,41234,147.25,294,146.54,17.6426,21.4188,176
83,234.2045,41220,150.2125,303,148.01,17.0354,21.7509,176
84,233.2682,41755,148.275,316,149.01,17.3583,22.0668,179
85,234.5198,41510,148.7625,333,150.1,17.034,21.8294,177
86,232.8249,41210,147.9875,318,148.11,16.7905,21.7772,177
87,231.5889,41686,147.0875,306,147.41,16.8561,21.7737,180
88,230.1136,40500,148.8375,296,147.37,16.933,21.7232,176
89,231.1333,41604,150.1625,324,150.94,17.2713,21.8438,180
90,229.9888,41168,147.6875,315,147.44,16.8454,21.5805,179
91,229.5254,40626,147.2625,303,147.83,17.004,21.6958,177
92,228.3352,41557,147.4,313,147.48,16.6109,21.603,182
93,227.0284,39957,147.525,305,147.13,17.0915,21.1735,176
94,223.9659,39418,147.275,301,147.16,17.0969,21.7369,176
95,226.5682,39876,148.325,306,149.72,16.919,21.7689,176
96,219.5561,43033,148.7,285,148.32,16.921,21.5439,196
97,221.2928,40054,146.7625,287,148.48,16.6242,21.2914,181
98,220.5562,39259,148.4875,308,148.25,16.5997,21.6037,178
99,221.2541,40047,148.025,294,147.81,16.7976,21.7299,181
100,221.1573,39366,146.4,305,146.21,16.3151,21.4561,178
101,221.1023,38914,146.8625,298,147.5,16.5244,21.3914,176
102,214.9725,39125,146.65,295,146.48,16.5609,21.6941,182
103,218.5674,38905,147.3,288,147.5,16.4833,21.5928,178
104,218.9218,39187,147.55,278,147.58,16.2171,21.4057,179
105,219.1364,38568,150.5375,306,148.61,15.8477,21.4635,176
106,219.7527,40874,150.8,308,150.37,16.5841,21.5983,186
107,217.5847,39818,147.7125,296,147.22,16.4151,21.5557,183
108,219.6949,38886,149.4875,305,148.61,16.8443,21.6896,177
109,217.9887,38584,147.1125,298,147.43,16.4973,21.8729,177
110,215.9777,38660,148.575,276,149.65,16.5691,21.8019,179
111,216.191,38482,146.85,294,147.96,16.7949,21.758,178
112,217.6927,38967,147.5375,281,147.61,16.1907,21.4237,179
113,215.5196,38578,148.7125,273,147.21,16.0941,21.8071,179
114,217.9448,39448,151.35,299,149.47,16.369,21.424,181
115,215.7127,39044,147.525,280,148.32,15.7928,21.3394,181
116,216.6578,40515,148.4875,283,146.3,15.93,21.6318,187
117,216.6461,38563,147.25,289,148.43,15.7466,21.8697,178
118,215.044,39138,146.5875,282,146.89,16.4537,21.5844,182
119,216.7027,40090,147.775,290,148.46,16.308,21.6113,185
120,217.5225,38719,148.6875,282,148.22,15.6586,21.3709,178
121,216.9432,38182,147.65,294,147.14,16.3659,21.4657,176
122,215.4833,38787,149.1,282,147.95,15.7644,21.309,180
123,215.3125,37895,149.75,290,149,16.4261,22.0567,176
124,217.7159,38318,147.1875,288,147.63,15.3119,21.1795,176
125,218.2938,38638,147.35,292,148.74,16.0243,21.4901,177
126,216.6978,39439,149.775,278,148.88,16.5103,21.4742,182
127,215.6868,39255,149.725,301,149.1,16.3203,21.8526,182
128,215.9944,38447,148.325,295,147.72,16.2699,21.6958,178
129,218.6648,38485,148.5,285,150.06,16.5156,21.512,176
130,218.5707,40217,149.0625,289,149.22,16.6914,21.1721,184
131,219.4494,39062,146.9375,296,147.19,16.3926,21.8636,178
132,219.2139,40993,150.0375,300,149,16.8336,21.8358,187
133,221.9774,39290,147.9125,291,148.78,16.9732,21.3621,177
134,224.2692,40817,148.8,292,148.95,15.9861,21.7478,182
135,224.5,39512,149.0125,296,147.35,16.8453,21.6016,176
136,226.1299,40025,148.825,308,148.32,16.9738,21.3273,177
137,226.3315,40966,149.3625,291,147.59,18.25,20.9112,181
138,225.7772,41543,147.7375,306,146.12,16.6982,21.147,184
139,227.2191,40445,149.1625,288,146.59,16.9106,21.6631,178
140,225.1006,40293,148.5625,303,148.83,16.5061,21.6028,179
