1,213.0282,15125,123.4625,249,125.57,30.3711,70.6437,71
2,209.3243,15490,122.35,249,126.66,30.902,71.4658,74
3,211.4474,16070,122.025,243,126.25,30.3105,71.3934,76
4,207.25,14922,123.025,234,126.38,30.8721,70.5166,72
5,209.6301,15303,122.2875,249,124.26,30.0783,71.0021,73
6,210.75,16860,123.4625,248,123.67,30.1862,71.147,80
7,209.3247,16118,121.65,242,125.12,30.2843,71.2745,77
8,207.9506,16844,121.875,250,125.66,30.923,72.0648,81
9,211.1795,16472,123.3125,239,126.15,30.71,71.6591,78
10,211.0137,15404,123.35,251,126.48,30.0373,71.271,73
11,208.9342,15879,121.65,253,124.8,30.7761,70.7025,76
12,214.1389,15418,120.725,252,124.61,30.5494,70.8983,72
13,211.4795,15438,122.625,242,125.68,30.903,72.0251,73
14,210.2763,15981,122.125,251,125.73,30.232,71.2709,76
15,209.3108,15489,122.1625,252,124.02,30.3607,71.6278,74
16,210.0946,15547,121.3125,255,124.41,30.462,71.2243,74
17,209.3947,15914,121.3,246,124.79,30.6575,70.6595,76
18,208.4342,15841,122.475,244,126.22,31.2746,71.2297,76
19,210.4533,15784,122.9375,239,124.43,30.9923,71.1827,75
20,209.4667,15710,122.375,240,124.14,31.1797,70.8071,75
21,209,14839,121.175,246,124.16,31.28,70.9399,71
22,208.0946,15399,122.275,244,124.28,30.4255,70.6486,74
23,205.8831,15853,121.7625,234,126.21,31.1592,71.3824,77
24,208,15184,121.3625,246,125.47,30.5036,70.4068,73
25,208.5526,15850,121.825,254,124.78,31.0488,70.587,76
26,208.5833,15018,121.2375,254,124.17,30.702,70.2272,72
27,207.3867,15554,122.6,254,126.02,31.3065,71.2687,75
28,205.3067,15398,122.1375,237,125.55,31.0589,71.7122,75
29,205.7917,14817,122.075,237,125.14,30.7035,70.4254,72
30,206.88,15516,122.2,239,126.09,32.3056,71.7878,75
31,205.8451,14615,123.925,246,125.4,31.4625,70.7347,71
32,205.506,17057,123.25,242,124.62,31.4557,71.1436,83
33,209.9863,15329,122.8625,238,124.98,31.6771,70.3809,73
34,207.4366,14728,122.625,232,124.22,30.9195,70.9213,71
35,207.2405,16372,122.0625,243,125.63,31.0489,70.9769,79
36,206.8194,14891,121.4875,229,125.46,31.7354,70.6715,72
37,207,15111,122.3625,249,123.34,31.2929,70.2214,73
38,209.3662,14865,122.475,247,125.24,31.3774,71.315,71
39,206.1408,14636,122.5125,250,125.15,31.1185,70.5927,71
40,208.3662,14794,122.1625,234,125.23,31.3105,69.9422,71
41,209.04,15678,120.9,252,123.67,31.2375,71.5098,75
42,207.1467,15536,124.075,242,124.29,32.0129,70.8545,75
43,206.3239,14649,123.1875,240,124.37,31.9365,70.8272,71
44,205.88,15441,121.2,228,124.48,30.8838,71.0864,75
45,208.4324,15424,121.6,243,123.41,31.5598,70.9656,74
46,209.0137,15258,123.1625,257,125.33,31.0022,70.6578,73
47,206.4722,14866,122.975,236,125.49,31.3166,70.689,72
48,204.52,15339,122.4375,232,125.26,31.3964,71.3989,75
49,204.7229,16992,122.4625,249,125.58,31.1052,71.0614,83
50,207.9041,15177,122.3875,232,124.5,31.3908,70.8045,73
51,209.5278,15086,121.5625,241,124.19,31.7982,71.1179,72
52,209.8919,15532,122.925,248,125.89,31.0368,70.8164,74
53,206.0822,15044,120.65,241,125.58,30.7537,70.2648,73
54,210.1733,15763,122.775,234,126.6,31.1112,70.7651,75
55,204.9747,16193,120.6125,237,123.41,30.9419,70.1442,79
56,207.32,15549,123.4625,244,124.48,31.421,70.3801,75
57,207.8684,15798,123.275,243,124.85,30.8085,70.8754,76
58,210.4789,14944,121.1625,244,124.28,30.8023,70.95,71
59,212.7324,15104,122.6375,257,126.49,30.2265,70.7041,71
60,209.7568,15522,120.125,256,124.59,30.946,71.3404,74
61,206.8049,16958,123.95,239,124.55,31.199,70.7877,82
62,206.3919,15273,121.7,236,124.01,30.3672,71.89,74
63,208.0423,14771,121.75,247,125.71,31.0186,71.5481,71
64,210.0135,15541,122.1,246,124.05,30.7085,71.2332,74
65,207.0274,15113,123.0125,253,124.91,30.6051,71.2365,73
66,212.2361,15281,121.1625,254,123.4,30.4543,71.364,72
67,207.3562,15137,121.6375,247,124.51,30.3052,72.0808,73
68,208.9859,14838,121.6875,238,124.47,29.9539,71.2976,71
69,208.3649,15419,122.375,245,125.11,30.4156,71.2589,74
70,207.3099,14719,120.525,239,124.58,30.7304,70.6022,71
71,206.4133,15481,121.6375,244,122.73,30.5712,71.7838,75
72,207.5352,14735,122.1875,237,124.45,30.4369,71.6044,71
73,205.4079,15611,122.2375,232,125.74,30.0006,71.6464,76
74,207.6944,14954,122.9125,245,126.23,30.4441,71.4129,72
75,207.6933,15577,122.2625,240,125.49,30.0567,71.5592,75
76,206.5616,15079,122.875,240,124.93,29.7726,72.2753,73
77,204.5753,14934,122.925,239,125.86,29.6768,70.9944,73
78,206.0704,14631,120.425,248,125.23,30.2518,71.4487,71
79,206.3108,15267,121.825,240,125.08,30.6404,71.7958,74
80,209.1528,15059,121.625,238,125.05,30.6578,71.3518,72
81,205.65,16452,122.6,247,124.97,30.2354,72.3656,80
82,203.9,16312,122.6625,257,124.58,30.0932,72.1446,80
83,208.4375,16675,123.275,238,124.23,29.9756,72.3446,80
84,207.3733,15553,120.9375,248,124.6,30.0072,71.8602,75
85,205.9342,15651,121.8625,234,124.48,29.8825,72.262,76
86,205.3562,14991,121.375,245,125.06,29.7656,71.772,73
87,208.9306,15043,122.2875,232,124.86,29.15,71.2689,72
88,207.6216,15364,119.4625,243,126.28,30.0987,72.0576,74
89,206.2933,15472,121.925,238,125.12,29.4959,71.6447,75
90,208.3194,14999,121.8125,251,124.52,30.1452,71.5731,72
91,206.859,16135,122.5875,252,125.22,30.3947,72.2598,78
92,206.625,14877,120.5,242,125.69,29.7747,71.3498,72
93,208.2535,14786,122.5375,243,125.22,30.2531,71.9837,71
94,207.5205,15149,121.0125,247,124.95,29.693,71.2516,73
95,209.0132,15885,121.875,249,125.19,28.9825,72.0658,76
96,208.7237,15863,121.4875,262,124.73,29.8831,71.8372,76
97,209.4583,15081,122.3125,258,126.79,29.6575,71.5744,72
98,205.8169,14613,122.55,245,124.76,29.5482,71.1062,71
99,211.6901,15030,121.2,243,124.67,30.0299,71.5952,71
100,209.9577,14907,122.0125,244,124.71,28.8034,71.1367,71
101,212.2394,15069,122.3125,252,125.83,29.7458,71.7043,71
102,212.3896,16354,122.0125,238,124.35,29.2533,72.3257,77
103,209.2055,15272,121.2875,238,124.62,28.9617,71.2065,73
104,212.5405,15728,121.25,250,124.86,29.6303,71.4585,74
105,208.662,14815,122.9125,241,125.99,29.0343,72.9553,71
106,210.3919,15569,121.2875,244,123.66,28.9618,72.235,74
107,208.4133,15631,122.1,240,126.01,29.3449,72.0854,75
108,209.6835,16565,121.825,250,124.66,29.251,72.0154,79
109,214.2113,15209,122.7625,256,124.48,28.5106,72.4648,71
