1,344.6865,86861,119.1,466,119.15,123.6566,81.4016,252
2,341.9206,86164,118.3875,468,118.3,123.7022,81.5994,252
3,341.7708,86468,119.15,479,118.55,123.5733,81.4557,253
4,342.4229,86633,119.25,474,118.79,123.7819,81.4395,253
5,341.1739,86317,120.5125,484,120.4,123.4168,81.29,253
6,344.581,87179,121.3625,477,120.72,123.3673,81.4591,253
7,340.7734,87238,119.7875,472,119.38,123.6062,81.3881,256
8,344.6508,86852,119.95,491,119.53,123.7065,81.4001,252
9,339.9252,86341,118.6625,474,118.72,123.5228,81.324,254
10,341.9368,86510,117.425,495,118.07,123.5762,80.9949,253
11,344.7698,86882,119.925,492,119.7,123.5726,81.3805,252
12,343.6984,86612,118.9375,469,118.81,123.4884,81.2308,252
13,340.4087,85783,119.875,477,119.72,123.5225,81.0775,252
14,342.2055,86578,121.525,482,121.24,123.54,81.0983,253
15,342.5375,86662,121.1875,482,121.18,123.6304,81.6505,253
16,341.7143,86112,120.85,477,120.48,123.5778,81.2446,252
17,342.3953,86626,119.8375,478,119.17,123.4565,81.3113,253
18,342.1151,86213,120.3,479,120.34,123.5941,81.2608,252
19,343.2362,87182,120.3875,465,120.95,123.6649,81.6462,254
20,339.5977,86937,119.6375,462,119.08,123.5344,81.193,256
21,339.7222,85610,119.075,477,119.34,123.6914,81.3739,252
22,341.3135,86011,119.2875,476,119.54,123.3891,81.3224,252
23,340.2126,86414,121.3125,467,121.12,123.6431,81.1735,254
24,339,86106,120.2375,501,119.72,123.5319,81.3602,254
25,338.3478,85602,119.7875,469,119.48,123.5723,81.3127,253
26,339.5608,86588,120.0625,464,120.36,123.4319,81.2402,255
27,341.8031,86818,119.9625,494,119.82,123.5993,81.3703,254
28,341.7222,86114,121.8625,475,121.61,123.5231,81.1021,252
29,340.0984,86385,119.075,479,118.93,123.455,81.2363,254
30,337.4235,86043,120.825,498,120.21,123.6037,81.2267,255
31,337.5573,85402,119.1875,465,119.7,123.5834,81.3456,253
32,339.8135,85633,119.9375,466,119.84,123.5556,80.8894,252
33,337.0787,85618,119.375,475,119.62,123.6671,81.6195,254
34,337.2174,85316,119.4125,464,119.09,123.4718,81.2174,253
35,339.6667,85596,120.375,457,119.71,123.6506,81.6548,252
