0.28326,0.90666,0.13694,0.18534,0.57881,0.75706,0.90138,0.20494,0.65256,0.12324,0.55557,-0.22317
0.2683,0.89134,0.12038,0.1925,0.55367,0.74047,0.92747,0.21137,0.64753,0.11661,0.56125,-0.21834
0.24729,0.87599,0.1107,0.20544,0.52678,0.72614,0.94424,0.20213,0.64363,0.096232,0.57389,-0.22406
0.22557,0.84568,0.079152,0.22041,0.50177,0.70637,0.95133,0.19695,0.64112,0.1081,0.56606,-0.22534
0.21049,0.80419,0.056186,0.23538,0.48394,0.68954,0.95036,0.18531,0.63652,0.12847,0.54022,-0.23304
0.19719,0.77744,0.039128,0.24635,0.46809,0.67137,0.94839,0.18168,0.63319,0.15493,0.52843,-0.24032
0.17811,0.74671,0.033857,0.26369,0.45868,0.64548,0.93855,0.18929,0.64059,0.14444,0.52799,-0.23733
0.16622,0.71099,0.032622,0.27049,0.45517,0.62491,0.9255,0.20069,0.64759,0.1386,0.53479,-0.24623
0.14737,0.67255,0.034618,0.27502,0.45313,0.59874,0.90346,0.20133,0.65986,0.10458,0.53811,-0.25424
0.127,0.64309,0.036231,0.28731,0.44488,0.57794,0.88025,0.20689,0.68187,0.12596,0.54684,-0.26979
0.12648,0.60868,0.044639,0.28852,0.42823,0.56367,0.85342,0.19399,0.7026,0.14667,0.53988,-0.28069
0.12568,0.5657,0.06298,0.29315,0.42832,0.55238,0.8254,0.1967,0.72622,0.16096,0.5042,-0.28388
0.12124,0.5396,0.083488,0.28759,0.42693,0.54528,0.79137,0.2074,0.75444,0.1529,0.48424,-0.29179
0.12603,0.51211,0.11046,0.28292,0.43244,0.53947,0.75558,0.22579,0.78477,0.1319,0.48602,-0.29464
0.13249,0.48646,0.13083,0.2744,0.42846,0.53607,0.72176,0.24121,0.81196,0.10136,0.50524,-0.29858
0.1398,0.46596,0.13266,0.26345,0.41838,0.54422,0.68451,0.24194,0.82718,0.10164,0.48128,-0.30444
0.15865,0.4429,0.14607,0.2303,0.40825,0.549,0.64041,0.23208,0.84039,0.16273,0.48313,-0.30566
0.1852,0.4197,0.15249,0.20313,0.40305,0.55919,0.60036,0.23307,0.84646,0.18604,0.48682,-0.30569
0.21789,0.40531,0.15621,0.18077,0.39899,0.57108,0.55708,0.22626,0.84581,0.18185,0.46755,-0.30162
0.23444,0.39459,0.14649,0.15561,0.39653,0.58181,0.51556,0.24236,0.84489,0.17605,0.46788,-0.29474
0.26092,0.39118,0.11658,0.13435,0.38089,0.59612,0.47003,0.24143,0.83785,0.1831,0.5081,-0.2877
0.28845,0.38062,0.1188,0.1079,0.38327,0.61242,0.4279,0.25538,0.81912,0.17525,0.52239,-0.28287
0.31798,0.38162,0.11264,0.091152,0.36954,0.6281,0.3893,0.2454,0.79958,0.19945,0.5122,-0.27686
0.34609,0.3724,0.10078,0.066536,0.35009,0.64655,0.35182,0.23343,0.77974,0.21841,0.48389,-0.27254
0.37954,0.36297,0.093601,0.040949,0.35065,0.66293,0.31302,0.22899,0.76193,0.20103,0.48553,-0.27177
0.4169,0.36443,0.08615,0.032837,0.34145,0.67897,0.28319,0.2306,0.74565,0.15936,0.48845,-0.27115
0.44168,0.35688,0.091188,0.014237,0.34418,0.69261,0.25133,0.23067,0.72911,0.15707,0.47812,-0.2659
0.47424,0.34822,0.099369,-0.0081692,0.34315,0.6999,0.22835,0.22905,0.71153,0.16927,0.46035,-0.26174
0.50957,0.34229,0.11709,-0.014563,0.3503,0.70989,0.20407,0.21433,0.68854,0.15469,0.46618,-0.25462
0.54161,0.33782,0.14742,-0.020714,0.35608,0.71899,0.18673,0.21647,0.66968,0.11177,0.46218,-0.24955
0.57314,0.33731,0.15782,-0.022195,0.34822,0.72435,0.17561,0.20195,0.65498,0.13373,0.44516,-0.24166
0.59378,0.32788,0.16319,-0.035684,0.34634,0.73053,0.16319,0.19941,0.63817,0.12124,0.44476,-0.23161
0.61243,0.31954,0.17867,-0.040246,0.35568,0.73067,0.15262,0.18532,0.62261,0.12271,0.43477,-0.22747
0.62685,0.32015,0.18787,-0.036607,0.35699,0.7269,0.14864,0.17799,0.60737,0.12479,0.43741,-0.22148
0.62522,0.31041,0.20221,-0.029913,0.3618,0.72298,0.14386,0.1748,0.59479,0.13886,0.43102,-0.21059
0.62639,0.30947,0.22301,-0.024946,0.36839,0.71577,0.14515,0.18355,0.58539,0.1351,0.41667,-0.20697
0.61181,0.30668,0.24258,-0.013344,0.37301,0.71563,0.14409,0.17753,0.57819,0.091208,0.41762,-0.20483
0.59298,0.30019,0.25497,-0.0010381,0.37764,0.70879,0.14805,0.17271,0.57639,0.10108,0.37349,-0.20211
0.56639,0.29614,0.25885,0.0091511,0.39112,0.69782,0.15086,0.17508,0.57335,0.13539,0.35884,-0.19426
0.53907,0.28189,0.26898,0.021717,0.40161,0.68388,0.15141,0.17406,0.58061,0.12807,0.37892,-0.19408
0.50394,0.26891,0.29357,0.034267,0.42557,0.66542,0.15232,0.17206,0.58896,0.11656,0.3724,-0.19177
0.47292,0.26417,0.31922,0.05073,0.45495,0.65028,0.15469,0.17455,0.60152,0.093975,0.37973,-0.18695
0.43757,0.26439,0.33431,0.059136,0.47404,0.63426,0.15831,0.18369,0.61449,0.10929,0.38835,-0.17332
0.40466,0.254,0.35209,0.064634,0.50514,0.617,0.15747,0.18788,0.62509,0.11172,0.37777,-0.15807
0.37394,0.24509,0.34265,0.080719,0.52892,0.59912,0.15332,0.17874,0.63343,0.10704,0.37456,-0.14321
0.34676,0.24545,0.34639,0.083992,0.55069,0.576,0.14888,0.18727,0.64355,0.14125,0.37925,-0.11722
0.32682,0.24006,0.35164,0.094837,0.57168,0.55685,0.14603,0.19673,0.65599,0.13297,0.4005,-0.099014
0.3193,0.23558,0.35791,0.10681,0.58898,0.53534,0.14335,0.19093,0.66999,0.11049,0.40578,-0.076253
0.3085,0.24407,0.36722,0.11626,0.60529,0.51312,0.1372,0.19375,0.6768,0.11144,0.38759,-0.043489
0.3149,0.25213,0.36407,0.1269,0.60154,0.49192,0.13526,0.19881,0.68591,0.13878,0.39192,-0.013257
0.31604,0.2565,0.35641,0.13909,0.59268,0.47044,0.13322,0.2105,0.69121,0.13216,0.3825,0.016326
0.32247,0.25648,0.36315,0.14886,0.59289,0.44937,0.12564,0.20984,0.6963,0.1056,0.35576,0.048985
0.33253,0.2641,0.35939,0.16736,0.57345,0.43456,0.1252,0.21571,0.69822,0.09545,0.35529,0.071665
0.34012,0.27369,0.36207,0.17457,0.54845,0.41768,0.12649,0.21418,0.70372,0.10308,0.36082,0.092722
0.34504,0.28238,0.35144,0.18002,0.52183,0.40083,0.12787,0.22495,0.70666,0.11026,0.34792,0.11206
0.34662,0.29018,0.32542,0.17531,0.48623,0.37748,0.13159,0.23485,0.70084,0.11655,0.36081,0.13134
0.33897,0.29212,0.30934,0.16306,0.45435,0.35822,0.13612,0.25279,0.69508,0.12959,0.33469,0.152
0.33655,0.29113,0.27031,0.1617,0.42967,0.33985,0.14476,0.26601,0.68893,0.12805,0.33522,0.16376
0.32578,0.29381,0.25244,0.1577,0.40889,0.32144,0.1456,0.27139,0.67624,0.11474,0.33553,0.1844
0.31952,0.28187,0.22406,0.14724,0.38842,0.30388,0.14919,0.28266,0.66267,0.15088,0.34317,0.21278
0.31004,0.27262,0.20009,0.13976,0.36532,0.28813,0.15457,0.28246,0.64835,0.19985,0.37409,0.23615
0.30353,0.26228,0.1814,0.12569,0.34921,0.26743,0.16043,0.28544,0.63808,0.18665,0.37031,0.2575
0.30303,0.25407,0.16929,0.11674,0.33903,0.25102,0.16948,0.29374,0.6223,0.20171,0.38297,0.29
0.30191,0.24114,0.16073,0.11892,0.33037,0.23479,0.1782,0.28733,0.6057,0.18312,0.37018,0.30891
0.29489,0.22891,0.17106,0.12196,0.32014,0.22252,0.18005,0.30092,0.59053,0.18689,0.34856,0.32815
0.29997,0.22009,0.16059,0.12545,0.32266,0.2128,0.18583,0.30282,0.574,0.18394,0.345,0.33959
0.30625,0.20645,0.15969,0.13243,0.31803,0.20822,0.18618,0.28942,0.5521,0.18107,0.33595,0.35766
0.32152,0.19943,0.17665,0.14558,0.31539,0.20589,0.18981,0.30536,0.53501,0.1766,0.32501,0.3671
0.3411,0.20255,0.19012,0.15948,0.30192,0.20248,0.19232,0.30076,0.51578,0.14694,0.34399,0.37265
0.3654,0.1947,0.19922,0.16607,0.28795,0.20006,0.1902,0.3081,0.49569,0.11973,0.31487,0.37138
0.38308,0.20786,0.19415,0.18051,0.27664,0.19578,0.1853,0.31052,0.47553,0.13961,0.32739,0.37881
0.4047,0.20304,0.19815,0.19115,0.2644,0.19491,0.17344,0.32653,0.46154,0.11227,0.31377,0.37605
0.43339,0.20427,0.1961,0.20375,0.25147,0.19536,0.16178,0.33696,0.44604,0.098553,0.32334,0.3735
0.45792,0.20649,0.19079,0.21707,0.25083,0.19933,0.15325,0.33125,0.43643,0.11097,0.34245,0.37371
0.48358,0.2199,0.20133,0.23765,0.23758,0.20062,0.13942,0.33519,0.42848,0.12052,0.35558,0.37258
0.51187,0.23185,0.20769,0.24269,0.23353,0.20284,0.13157,0.34851,0.42102,0.11749,0.35195,0.37304
0.5271,0.23817,0.18817,0.24863,0.23013,0.20656,0.12388,0.33244,0.41159,0.11131,0.36248,0.37648
0.53992,0.2447,0.17423,0.25572,0.23443,0.20997,0.11898,0.34732,0.40153,0.137,0.33636,0.37131
0.54098,0.26491,0.16707,0.26628,0.22958,0.21571,0.12026,0.35005,0.3923,0.15724,0.33085,0.36776
0.53887,0.26228,0.16141,0.26661,0.22831,0.22358,0.1236,0.36174,0.37785,0.16098,0.29905,0.35958
0.53704,0.27162,0.15263,0.27126,0.2233,0.22836,0.12969,0.36209,0.36202,0.17043,0.28681,0.35064
0.52887,0.27814,0.14827,0.26756,0.22431,0.23517,0.13765,0.36648,0.34855,0.18387,0.28845,0.34612
0.52423,0.28708,0.13405,0.25605,0.21046,0.24538,0.14403,0.3716,0.33267,0.17542,0.28086,0.34995
0.50251,0.28821,0.10986,0.23997,0.20691,0.25865,0.15143,0.37561,0.31481,0.15523,0.23739,0.34861
0.4831,0.29153,0.10935,0.22822,0.19592,0.27276,0.15867,0.38351,0.30107,0.16531,0.2505,0.34544
0.46648,0.29472,0.11094,0.20823,0.17986,0.28773,0.16744,0.39882,0.28694,0.18461,0.23719,0.34712
0.4388,0.30258,0.10196,0.18144,0.16394,0.30333,0.1669,0.38547,0.27769,0.18309,0.25051,0.35569
0.41616,0.30355,0.087052,0.15933,0.15962,0.31122,0.16739,0.39488,0.26857,0.14767,0.25417,0.36666
0.3947,0.31359,0.095954,0.13358,0.15272,0.32296,0.16552,0.39175,0.26649,0.13404,0.24869,0.37453
0.37055,0.32216,0.082872,0.10949,0.14346,0.33333,0.16424,0.383,0.26648,0.12187,0.24712,0.38935
0.34507,0.31685,0.07683,0.089073,0.13651,0.34069,0.16385,0.37415,0.26578,0.10841,0.25149,0.40413
0.32998,0.32778,0.078648,0.070711,0.13991,0.33716,0.16315,0.37658,0.26457,0.11728,0.21889,0.40931
0.31796,0.32953,0.089102,0.052631,0.13126,0.33222,0.16222,0.37598,0.26738,0.12919,0.25355,0.40305
0.30122,0.335,0.082865,0.036572,0.12215,0.3223,0.16204,0.37793,0.26894,0.12305,0.23488,0.40656
0.28524,0.339,0.095357,0.0238,0.12606,0.30903,0.1594,0.39045,0.26887,0.11919,0.23975,0.39722
0.28383,0.33367,0.10975,0.034885,0.13736,0.29469,0.16413,0.39999,0.26922,0.10759,0.21998,0.38374
0.28108,0.33428,0.12912,0.037785,0.14583,0.28268,0.16066,0.41328,0.26854,0.13676,0.20284,0.37229
0.27853,0.32058,0.11097,0.053219,0.15424,0.26405,0.15917,0.41413,0.26984,0.13201,0.22863,0.3564
0.27948,0.3129,0.12101,0.064578,0.17015,0.24608,0.16052,0.43465,0.26875,0.14494,0.24449,0.33863
0.28098,0.31621,0.12136,0.076684,0.17494,0.22803,0.15893,0.45165,0.26819,0.16498,0.2363,0.31732
0.27334,0.30498,0.12817,0.083025,0.18528,0.21307,0.16069,0.45265,0.27048,0.12621,0.25245,0.29415
0.27455,0.29843,0.12181,0.09515,0.21412,0.19996,0.15998,0.45744,0.26831,0.13022,0.26339,0.28366
0.277,0.29405,0.13564,0.10542,0.2268,0.18735,0.15943,0.46708,0.26465,0.1347,0.27839,0.25833
0.27939,0.28767,0.10699,0.11963,0.2301,0.17504,0.15715,0.46561,0.26325,0.12601,0.29313,0.23947
0.27475,0.28058,0.089904,0.11645,0.22481,0.16312,0.15553,0.46765,0.25789,0.14344,0.30493,0.22499
0.2752,0.27165,0.067181,0.11899,0.23285,0.15448,0.15963,0.46269,0.25559,0.1048,0.32721,0.20799
0.27443,0.273,0.068256,0.11436,0.23545,0.14847,0.15835,0.45804,0.24738,0.11028,0.31899,0.2021
0.26307,0.26645,0.045561,0.11956,0.24272,0.1419,0.15422,0.45483,0.23742,0.079658,0.30005,0.19169
0.25368,0.25536,0.032421,0.12769,0.25944,0.14241,0.14549,0.45041,0.22535,0.084982,0.29466,0.18167
0.24731,0.24824,0.016579,0.1385,0.26093,0.14037,0.1332,0.44865,0.20964,0.12857,0.31648,0.18058
0.22965,0.23837,0.013711,0.14265,0.25117,0.13907,0.12002,0.43152,0.19408,0.13346,0.29119,0.18396
0.20738,0.22812,0.0058869,0.13672,0.24945,0.1359,0.10294,0.41753,0.18036,0.13171,0.29924,0.19189
0.18828,0.21103,-0.0019975,0.13486,0.2494,0.13627,0.086969,0.41322,0.16504,0.12972,0.2709,0.20213
0.16784,0.20648,-0.0047992,0.14171,0.26159,0.13798,0.062066,0.40867,0.15416,0.090977,0.24913,0.21594
0.1429,0.19596,0.0016539,0.14529,0.26543,0.13907,0.036673,0.39149,0.13948,0.10078,0.2248,0.22518
0.12082,0.18983,-0.0028196,0.15643,0.27007,0.14332,0.014369,0.3791,0.12316,0.091122,0.2242,0.24063
0.10539,0.17665,-0.0018233,0.16196,0.26402,0.14765,-0.0082778,0.35468,0.11115,0.10968,0.22978,0.25808
0.086454,0.17714,-0.0076843,0.15781,0.26016,0.15222,-0.028851,0.33074,0.096113,0.10561,0.22828,0.27736
0.066991,0.16943,0.0020581,0.15968,0.26476,0.15803,-0.04695,0.31552,0.081885,0.10312,0.18856,0.29348
0.050157,0.17403,0.0019783,0.15705,0.27102,0.16083,-0.063661,0.32002,0.070187,0.081018,0.18182,0.31546
0.044097,0.16616,-0.017056,0.15994,0.3054,0.1678,-0.078082,0.30402,0.057601,0.081688,0.16904,0.3324
0.023602,0.16798,-0.0083639,0.16429,0.34213,0.17667,-0.090938,0.28371,0.049839,0.10703,0.16498,0.34831
0.0090912,0.16629,-0.0027257,0.15926,0.36959,0.18522,-0.095478,0.25486,0.040479,0.11908,0.17014,0.36753
-0.0085917,0.17122,-0.018799,0.16381,0.38879,0.19165,-0.098561,0.24442,0.033025,0.14215,0.17142,0.39155
-0.023578,0.17146,-0.028389,0.1614,0.41797,0.19487,-0.094331,0.23397,0.029744,0.15984,0.1819,0.413
-0.046099,0.17902,-0.029875,0.16647,0.44161,0.20544,-0.086706,0.23017,0.019902,0.14576,0.17189,0.43114
-0.060795,0.17087,-0.02524,0.16566,0.47081,0.21121,-0.076302,0.22417,0.016844,0.13766,0.15139,0.45228
-0.079329,0.16805,-0.031319,0.17577,0.49052,0.21899,-0.063455,0.20636,0.017279,0.13455,0.16537,0.47334
-0.095347,0.15531,-0.024626,0.19069,0.50615,0.23263,-0.051755,0.18413,0.013754,0.14566,0.14236,0.49363
-0.11731,0.15365,-0.026881,0.21718,0.50222,0.24759,-0.03641,0.16299,0.013884,0.15031,0.13914,0.51689
-0.12135,0.14753,-0.02817,0.23936,0.49811,0.26012,-0.019448,0.14858,0.013068,0.10079,0.12738,0.53673
-0.13715,0.13837,-0.038109,0.27001,0.48645,0.27392,-0.0082615,0.15095,0.011925,0.11295,0.12631,0.54967
-0.14127,0.13132,-0.02122,0.29756,0.47196,0.28978,0.0049497,0.13956,0.008171,0.10338,0.12508,0.55541
-0.14524,0.11699,-0.026089,0.32396,0.45224,0.31031,0.0084273,0.12623,0.0053458,0.096361,0.097006,0.54204
-0.14989,0.10197,-0.024495,0.33906,0.43965,0.33211,0.0083128,0.11691,0.011699,0.1262,0.1009,0.53269
-0.1559,0.093394,-0.018386,0.36208,0.40628,0.35216,0.007756,0.10698,0.015906,0.12967,0.11347,0.51691
-0.15098,0.082814,-0.020562,0.37904,0.385,0.37666,0.0012785,0.10112,0.025347,0.13728,0.093699,0.49659
-0.15185,0.075503,-0.024775,0.39482,0.37338,0.39576,-0.0035099,0.09334,0.037308,0.15875,0.11761,0.46925
-0.15012,0.064864,-0.014612,0.41091,0.34725,0.41476,-0.014262,0.088423,0.045509,0.14453,0.086414,0.43623
-0.16303,0.06205,-0.025768,0.42413,0.33285,0.43384,-0.02521,0.077936,0.052515,0.19072,0.090239,0.41162
-0.15882,0.057402,-0.032783,0.43729,0.31364,0.45344,-0.034199,0.068891,0.061306,0.21859,0.089022,0.38299
-0.16055,0.041746,-0.042814,0.4532,0.29857,0.47826,-0.044364,0.060348,0.07863,0.23561,0.082844,0.35539
-0.16462,0.036958,-0.031742,0.4621,0.28507,0.50129,-0.054076,0.06287,0.10014,0.21084,0.079192,0.34911
-0.16282,0.040022,-0.025848,0.47035,0.2715,0.51494,-0.067197,0.057125,0.11884,0.22238,0.086312,0.34117
-0.15214,0.043345,-0.039485,0.48106,0.26583,0.53244,-0.075649,0.05057,0.13837,0.21068,0.087703,0.3394
-0.14499,0.041125,-0.05112,0.48675,0.24928,0.54908,-0.08619,0.050437,0.15524,0.18643,0.10095,0.33243
-0.13302,0.050496,-0.049082,0.49612,0.21655,0.56251,-0.094897,0.04548,0.1737,0.17797,0.11216,0.33681
-0.12751,0.052292,-0.044738,0.50478,0.20229,0.57563,-0.10386,0.046786,0.1908,0.17549,0.14393,0.34249
-0.11066,0.049584,-0.045312,0.51153,0.17927,0.5851,-0.10906,0.045178,0.20733,0.14845,0.14258,0.34595
-0.094066,0.051597,-0.03918,0.50811,0.15458,0.5913,-0.1116,0.040137,0.22208,0.12999,0.13286,0.35408
-0.079891,0.061307,-0.035209,0.51333,0.14565,0.58869,-0.11726,0.039467,0.23366,0.099483,0.12272,0.35952
-0.066251,0.06307,-0.037233,0.51992,0.13194,0.58343,-0.12035,0.040387,0.23334,0.15183,0.12858,0.36792
-0.055677,0.056451,-0.02498,0.5352,0.11727,0.57869,-0.12203,0.037602,0.2322,0.14894,0.13771,0.37393
-0.047415,0.054285,-0.0085105,0.5413,0.10116,0.56813,-0.12069,0.037759,0.22906,0.15487,0.12385,0.37124
-0.043451,0.05388,0.0080344,0.54634,0.087958,0.55119,-0.11414,0.0452,0.22053,0.15405,0.11832,0.38391
-0.036331,0.043389,0.016497,0.5529,0.082474,0.531,-0.10789,0.03942,0.20788,0.15199,0.083033,0.38347
-0.027614,0.045316,0.033512,0.54543,0.070503,0.50974,-0.10351,0.036305,0.20248,0.171,0.062364,0.38173
-0.027271,0.048722,0.057063,0.5327,0.05442,0.48476,-0.1028,0.028607,0.198,0.20231,0.046118,0.36986
-0.029567,0.053137,0.083011,0.51902,0.057077,0.46088,-0.10469,0.029886,0.19223,0.20491,0.046901,0.36529
-0.021614,0.049568,0.10753,0.49725,0.043363,0.43423,-0.10568,0.020269,0.184,0.22033,0.056008,0.36454
-0.016443,0.060582,0.12625,0.48241,0.039883,0.40634,-0.10444,0.015295,0.1814,0.1865,0.044679,0.35292
-0.00091242,0.073634,0.14829,0.45996,0.02923,0.37506,-0.10072,0.0086056,0.17687,0.16394,0.013592,0.3448
0.0018307,0.079968,0.16443,0.44765,0.028609,0.34766,-0.10381,0.010125,0.17208,0.17253,0.012857,0.35623
0.018202,0.09439,0.18946,0.42918,0.032741,0.32449,-0.10316,-0.0093096,0.16875,0.16628,0.0042546,0.36322
0.021833,0.1069,0.20754,0.40486,0.02403,0.3058,-0.10436,-0.0097203,0.16494,0.1656,0.023257,0.37527
0.03227,0.11264,0.20263,0.38972,0.013998,0.28952,-0.10051,-0.0050427,0.15642,0.16019,0.030396,0.39627
0.055988,0.12161,0.20763,0.38165,0.012283,0.27849,-0.096112,0.0052562,0.15096,0.14439,0.042406,0.42549
0.065895,0.12453,0.21196,0.38027,0.0006691,0.26897,-0.093763,0.0046097,0.14576,0.14593,0.022027,0.45207
0.068791,0.13787,0.20855,0.38559,-0.00021534,0.26354,-0.087292,0.010455,0.14686,0.15871,0.029594,0.47281
0.08903,0.13839,0.20799,0.3911,-0.0084729,0.26288,-0.08233,0.0088339,0.15046,0.1862,0.021645,0.4981
0.097404,0.13331,0.18618,0.39472,-0.012405,0.27115,-0.07954,0.01371,0.15433,0.17046,0.030393,0.5164
0.11324,0.12868,0.18124,0.39688,-0.021825,0.28018,-0.077139,0.014684,0.15854,0.20929,0.024388,0.52648
0.12568,0.12082,0.15779,0.40753,-0.03593,0.28768,-0.079676,0.019918,0.16541,0.21897,0.040439,0.53107
0.14151,0.1072,0.13472,0.41958,-0.03595,0.29376,-0.080926,0.018717,0.171,0.22309,0.042376,0.52949
0.15476,0.10132,0.13337,0.42709,-0.036018,0.3034,-0.082973,0.0035246,0.17927,0.23704,0.036141,0.52475
0.17429,0.088704,0.1161,0.43013,-0.041363,0.30897,-0.085293,-0.00016217,0.1815,0.25089,0.034949,0.50951
0.19947,0.077647,0.090276,0.43606,-0.035739,0.31543,-0.087089,0.0026681,0.1824,0.25661,0.031284,0.49436
0.2271,0.061052,0.07449,0.42934,-0.03122,0.32516,-0.090618,0.00082965,0.17831,0.23724,0.015691,0.48111
0.24266,0.04766,0.064951,0.4211,-0.024359,0.3356,-0.093935,-0.0017657,0.17381,0.21801,0.0047517,0.46604
0.25702,0.042533,0.045673,0.4138,-0.015864,0.33535,-0.098838,-0.0011256,0.16498,0.23593,-0.021903,0.45802
0.26874,0.035566,0.03795,0.40525,-0.0055292,0.33258,-0.1063,-0.0029471,0.15488,0.22342,-0.011433,0.45334
0.27734,0.025547,0.042519,0.40271,0.0028285,0.32643,-0.11201,-0.0025737,0.14531,0.2361,-0.032033,0.44678
0.29065,0.021274,0.040233,0.39322,0.012849,0.32291,-0.12118,-0.0017796,0.13797,0.23846,-0.040684,0.43947
0.29998,0.0089057,0.028299,0.38996,0.028718,0.31219,-0.13033,0.0014731,0.12743,0.23218,-0.054096,0.42695
0.29218,0.0073457,0.025216,0.39632,0.040979,0.30215,-0.13912,-0.00051713,0.11819,0.23209,-0.042916,0.42073
0.28624,0.0039078,0.027861,0.40395,0.037233,0.28689,-0.14687,-0.0077618,0.11048,0.22954,-0.039023,0.40957
0.28788,0.004941,0.025516,0.42554,0.032569,0.26692,-0.15929,-0.0055353,0.097767,0.25484,-0.030639,0.4031
0.28536,0.012626,0.034147,0.43747,0.027172,0.24429,-0.17111,-0.0028593,0.086228,0.27809,-0.004155,0.40461
