0.34708,0.42414,0.14633,0.19537,-0.0098925,0.10149,-0.096887,0.19552,0.23569,0.39433,0.19963,0.095032,0.58557,0.49346
0.38507,0.36173,0.13813,0.22142,-0.0096558,0.089718,-0.068666,0.17052,0.20876,0.28967,0.18853,0.070532,0.51288,0.45206
0.41585,0.32599,0.13903,0.15002,-0.0058933,0.087296,-0.070653,0.16086,0.21898,0.28912,0.1784,0.059921,0.46874,0.42727
0.44094,0.28555,0.14012,0.15583,-0.0041632,0.087911,-0.062757,0.14898,0.22122,0.28514,0.17135,0.045468,0.46548,0.39127
0.45743,0.30699,0.13912,0.13475,-0.012371,0.085212,-0.045519,0.13895,0.22437,0.25205,0.16027,0.054273,0.45897,0.35737
0.47302,0.29245,0.13844,0.1277,-0.017545,0.086932,-0.030892,0.12929,0.21862,0.24152,0.15245,0.053694,0.45277,0.33847
0.48629,0.31776,0.1385,0.13695,-0.021937,0.088037,-0.019088,0.12178,0.2229,0.23155,0.14236,0.065399,0.46097,0.32301
0.49215,0.30355,0.13936,0.12431,-0.031151,0.08921,-0.017939,0.11431,0.22244,0.21874,0.12805,0.059635,0.45915,0.30172
0.4955,0.32268,0.14051,0.13811,-0.041583,0.090327,-0.012391,0.10985,0.21576,0.21258,0.11437,0.077561,0.46154,0.28603
0.49671,0.31488,0.14019,0.16483,-0.045412,0.08635,0.0017681,0.10291,0.21239,0.20353,0.1063,0.091129,0.48251,0.26548
0.49775,0.31788,0.13838,0.16866,-0.047336,0.089929,0.0071849,0.10019,0.2074,0.20591,0.095634,0.10497,0.47807,0.24615
0.49323,0.35234,0.14048,0.13906,-0.054957,0.094404,0.0158,0.095535,0.20565,0.18982,0.08418,0.12943,0.45956,0.25234
0.48633,0.34324,0.142,0.15532,-0.058643,0.098895,0.016349,0.094116,0.20843,0.20819,0.078139,0.14059,0.45569,0.26055
0.47514,0.33052,0.13978,0.14792,-0.060548,0.095188,0.0098786,0.090089,0.20756,0.23227,0.075438,0.14663,0.44391,0.26466
0.46487,0.33043,0.13949,0.15507,-0.066323,0.092988,0.0037267,0.08512,0.21502,0.23518,0.068666,0.15481,0.41703,0.25634
0.45307,0.29098,0.1377,0.1667,-0.077238,0.097443,0.001135,0.081311,0.21025,0.24863,0.066058,0.15814,0.39053,0.26055
0.44223,0.30578,0.13748,0.14629,-0.072249,0.10172,-0.0077009,0.078732,0.2232,0.29555,0.071842,0.18167,0.36963,0.26295
0.42993,0.29081,0.13709,0.10435,-0.071125,0.10834,-0.0080024,0.074613,0.23364,0.31728,0.076032,0.19185,0.36425,0.2595
0.41338,0.30835,0.13519,0.10854,-0.075063,0.11098,-0.014427,0.075918,0.23872,0.33026,0.078094,0.1997,0.32054,0.25709
0.39221,0.30538,0.13702,0.088,-0.082715,0.10818,-0.01987,0.070504,0.24654,0.34259,0.085174,0.20827,0.30946,0.26012
0.37183,0.28301,0.13552,0.12811,-0.085338,0.10279,-0.024664,0.066231,0.25733,0.36328,0.091415,0.21481,0.30615,0.25307
0.35196,0.29701,0.13449,0.13208,-0.075981,0.098371,-0.023842,0.063249,0.27026,0.3681,0.096703,0.23469,0.29618,0.23643
0.3383,0.28512,0.13614,0.16887,-0.070687,0.10047,-0.025127,0.060266,0.2721,0.37717,0.10091,0.25555,0.30064,0.22758
0.32461,0.25455,0.13631,0.1746,-0.064132,0.097324,-0.031553,0.05506,0.28102,0.38508,0.10806,0.28069,0.29541,0.21822
0.31214,0.25741,0.1378,0.17008,-0.046528,0.089891,-0.033567,0.052704,0.29377,0.37429,0.12018,0.2968,0.27836,0.20479
0.29914,0.25766,0.1409,0.19112,-0.048662,0.082052,-0.028183,0.048085,0.29179,0.35529,0.13237,0.31239,0.25935,0.20665
0.28513,0.24545,0.14064,0.2402,-0.042929,0.073546,-0.025661,0.038488,0.28697,0.33693,0.14726,0.31339,0.22855,0.21346
0.27518,0.22645,0.14299,0.24879,-0.036263,0.073479,-0.023577,0.028235,0.28875,0.32183,0.16343,0.31033,0.22691,0.22422
0.26957,0.23811,0.14265,0.2952,-0.022748,0.065558,-0.024425,0.02428,0.28475,0.29799,0.17828,0.31296,0.20412,0.23198
0.26643,0.25957,0.14413,0.303,-0.013881,0.05986,-0.027664,0.022614,0.27794,0.27545,0.19579,0.31043,0.19263,0.23545
0.26348,0.27866,0.14456,0.32656,-0.0146,0.061005,-0.027763,0.015024,0.26335,0.23253,0.21051,0.3094,0.18358,0.24525
0.25879,0.26899,0.14493,0.32898,-0.010306,0.052641,-0.030385,0.010619,0.26327,0.18601,0.22143,0.31342,0.1587,0.25136
0.25637,0.31599,0.14567,0.33781,-0.0064603,0.055956,-0.021192,0.0086475,0.24212,0.15727,0.22968,0.30578,0.14331,0.26018
0.25346,0.34589,0.14564,0.33236,-0.013683,0.052263,-0.0092385,0.0031452,0.23008,0.12748,0.23236,0.30894,0.1487,0.26567
0.25032,0.32811,0.14437,0.33798,-0.0099511,0.047361,0.0088534,-0.0014296,0.21551,0.11447,0.23219,0.30641,0.15757,0.2711
0.25173,0.34832,0.14504,0.32704,-0.017328,0.046046,0.019551,-0.00051135,0.20984,0.08887,0.22697,0.32219,0.16482,0.28096
0.25247,0.37207,0.14353,0.30616,-0.015034,0.043165,0.034596,0.0014072,0.20318,0.068172,0.2221,0.34171,0.15547,0.28536
0.25403,0.40367,0.1427,0.28716,-0.017431,0.048837,0.052777,-0.0022856,0.19437,0.036562,0.21631,0.35831,0.16123,0.29624
0.25472,0.40648,0.14262,0.2795,-0.021047,0.045276,0.083453,-0.0005714,0.18965,0.034606,0.21469,0.36885,0.1688,0.30867
0.25441,0.41107,0.14254,0.23854,-0.020281,0.042701,0.10855,0.0044529,0.18379,0.036393,0.21292,0.37218,0.1683,0.32241
0.25391,0.43876,0.14296,0.20769,-0.026617,0.04686,0.14621,0.0083125,0.17291,0.052611,0.21415,0.38056,0.17452,0.34269
0.25113,0.44167,0.14185,0.18365,-0.025682,0.040591,0.17575,0.014345,0.18112,0.037478,0.2166,0.3919,0.17922,0.36043
0.24751,0.43645,0.14397,0.19214,-0.028452,0.043415,0.20351,0.018247,0.17435,0.05523,0.21485,0.39652,0.17074,0.3687
0.24494,0.47652,0.14441,0.18185,-0.022044,0.046936,0.2278,0.026165,0.18358,0.069823,0.2164,0.40412,0.16283,0.37513
0.23778,0.49792,0.14382,0.17764,-0.011262,0.045464,0.25664,0.034673,0.17914,0.093437,0.22299,0.40165,0.15376,0.38007
0.2286,0.51332,0.14562,0.17796,-0.011501,0.045392,0.28448,0.040694,0.17466,0.11226,0.22328,0.40861,0.16153,0.37756
0.21781,0.49312,0.14683,0.13367,-0.015526,0.040082,0.315,0.050128,0.18435,0.14825,0.22294,0.41751,0.16097,0.37018
0.20602,0.50695,0.14828,0.12767,-0.014872,0.044802,0.33514,0.052237,0.18161,0.15014,0.21845,0.42485,0.16109,0.35503
0.19802,0.5214,0.15061,0.13892,-0.025181,0.044434,0.34436,0.053474,0.18159,0.17671,0.21509,0.42621,0.18505,0.33842
0.19235,0.51912,0.15128,0.14381,-0.022443,0.04717,0.34537,0.052792,0.17994,0.17679,0.20947,0.41523,0.2069,0.32457
0.18956,0.51471,0.15345,0.16381,-0.015989,0.044613,0.34147,0.050204,0.1818,0.18846,0.20078,0.41069,0.24507,0.31261
0.18696,0.52414,0.15329,0.1513,-0.0029696,0.04366,0.33582,0.05173,0.18872,0.20187,0.19436,0.40639,0.2806,0.29976
0.18446,0.51817,0.15184,0.14755,-0.0017997,0.03956,0.31909,0.04773,0.19254,0.21254,0.1816,0.3996,0.3292,0.28629
0.18365,0.51183,0.15224,0.14114,-0.0089023,0.042929,0.30501,0.041463,0.20365,0.22238,0.16674,0.39134,0.37534,0.26421
0.18697,0.49189,0.15334,0.14103,-0.0058978,0.039711,0.29736,0.039318,0.20754,0.24278,0.15157,0.37742,0.4238,0.25228
0.18927,0.47058,0.15476,0.15576,0.0070553,0.043592,0.29025,0.042022,0.20519,0.2411,0.13798,0.35523,0.46695,0.24725
0.19123,0.46333,0.15385,0.13398,0.011537,0.042622,0.28188,0.051992,0.20774,0.28974,0.12134,0.33368,0.51384,0.24731
0.19078,0.40529,0.15195,0.13144,0.028582,0.043393,0.28645,0.067951,0.21266,0.32849,0.10705,0.31818,0.53139,0.24927
0.18777,0.41184,0.15225,0.13481,0.033172,0.041891,0.28882,0.085637,0.21803,0.37463,0.089003,0.30029,0.56017,0.2504
0.18201,0.41502,0.15083,0.1272,0.032109,0.043325,0.30616,0.10789,0.21066,0.45236,0.074831,0.28231,0.58206,0.25868
