0.94293,0.1972,0.96679,0.21089,0.15029,0.45023,0.14383,0.49885,0.60561,0.349,0.068649,0.46339,0.39648
0.88149,0.14399,0.85795,0.20631,0.12453,0.47329,0.16649,0.46084,0.592,0.27239,0.091402,0.45193,0.34028
0.84698,0.14262,0.82136,0.19688,0.13992,0.47342,0.13774,0.45849,0.55099,0.26409,0.087032,0.44233,0.31962
0.79998,0.14129,0.80242,0.18652,0.14434,0.46456,0.1504,0.42065,0.5047,0.2518,0.09925,0.4441,0.26222
0.77285,0.15387,0.77231,0.17302,0.15639,0.47289,0.12993,0.39709,0.45652,0.24278,0.094992,0.45307,0.28761
0.73066,0.16225,0.73738,0.16235,0.16862,0.47895,0.12829,0.39488,0.41394,0.23357,0.090474,0.45521,0.27485
0.6976,0.18331,0.71287,0.15351,0.17388,0.47611,0.11588,0.38104,0.36955,0.2238,0.083373,0.46081,0.26385
0.67098,0.18874,0.6882,0.1411,0.19054,0.47311,0.10447,0.37482,0.32324,0.23062,0.068718,0.48066,0.2748
0.64109,0.20696,0.66438,0.13483,0.20704,0.48198,0.10967,0.35236,0.28157,0.20523,0.060962,0.50978,0.24997
0.61656,0.22215,0.6645,0.12129,0.21142,0.47975,0.10912,0.35575,0.24527,0.19953,0.057296,0.53077,0.24781
0.595,0.25193,0.64435,0.11145,0.22667,0.48992,0.11842,0.36952,0.20891,0.19364,0.032203,0.55928,0.25901
0.58024,0.27668,0.62443,0.10342,0.23812,0.49507,0.10617,0.38615,0.17561,0.19318,0.018757,0.58805,0.26765
0.55996,0.31118,0.61792,0.095259,0.25472,0.48665,0.11854,0.4149,0.14792,0.18937,0.0017585,0.60946,0.2766
0.53659,0.32921,0.60906,0.08743,0.2725,0.46784,0.12531,0.43839,0.12517,0.18381,-0.018202,0.62861,0.24144
0.5335,0.34895,0.59072,0.074723,0.28331,0.45768,0.12894,0.45508,0.10549,0.16963,-0.023696,0.66419,0.23701
0.52001,0.36293,0.57522,0.066747,0.30722,0.4499,0.13996,0.48754,0.083951,0.17747,-0.023496,0.68029,0.2494
0.50895,0.37814,0.57572,0.057899,0.32729,0.43286,0.17106,0.52025,0.069655,0.17275,-0.031704,0.6979,0.21914
0.50652,0.38244,0.56697,0.046943,0.33334,0.41013,0.18717,0.57139,0.054753,0.18862,-0.037701,0.72718,0.23911
0.49375,0.38093,0.5502,0.038629,0.34952,0.38981,0.21132,0.60302,0.039253,0.19055,-0.049099,0.73836,0.23629
0.47858,0.37653,0.52987,0.026412,0.36606,0.36862,0.23107,0.63254,0.03022,0.18537,-0.048297,0.73164,0.22342
0.45564,0.36918,0.52253,0.017648,0.38845,0.34357,0.2522,0.66623,0.025265,0.18239,-0.04457,0.74363,0.23076
0.43564,0.36362,0.49992,0.014535,0.40775,0.3193,0.2966,0.69291,0.018137,0.18387,-0.041662,0.74686,0.20311
0.41247,0.37247,0.50307,0.0047254,0.42772,0.31055,0.34992,0.70194,0.011895,0.18574,-0.018661,0.75981,0.23326
0.38374,0.367,0.50863,0.0051197,0.44683,0.2907,0.40938,0.70904,0.0069112,0.19184,-0.027768,0.74744,0.2458
0.37003,0.37728,0.50604,-0.0018538,0.46966,0.27107,0.47097,0.70574,0.0060378,0.20235,-0.025607,0.7543,0.22162
0.33872,0.39073,0.50848,-0.0033148,0.49571,0.25386,0.51492,0.70362,0.0018084,0.17863,-0.025264,0.75464,0.25581
0.31751,0.40492,0.49941,-0.0039366,0.52819,0.23856,0.55774,0.68673,0.0014016,0.16243,-0.024273,0.73495,0.24778
0.31574,0.42312,0.50219,-0.0068392,0.55794,0.22155,0.60909,0.68511,0.0012257,0.16147,-0.024181,0.74647,0.26339
0.31992,0.43265,0.51278,-0.0059214,0.5804,0.21475,0.6503,0.67256,5.3246e-05,0.16539,-0.022997,0.76987,0.28169
0.34184,0.45452,0.515,-0.0080796,0.5854,0.2068,0.69039,0.65518,-0.0030272,0.16826,-0.029823,0.75394,0.25629
0.36326,0.46111,0.5288,-0.017739,0.59046,0.20818,0.70294,0.62569,-0.0042992,0.16957,-0.032488,0.75943,0.26043
0.39685,0.44967,0.53738,-0.019072,0.58377,0.21529,0.70273,0.60101,-0.010806,0.16226,-0.050085,0.75165,0.24217
0.43043,0.449,0.5445,-0.023747,0.58391,0.22557,0.68889,0.56846,-0.015673,0.15739,-0.040179,0.75683,0.20499
0.46197,0.44241,0.55566,-0.026264,0.57092,0.23598,0.66806,0.55756,-0.019015,0.13671,-0.044573,0.75417,0.21738
0.49621,0.4323,0.55032,-0.033499,0.55604,0.2413,0.63457,0.54502,-0.019098,0.15212,-0.045834,0.73419,0.17014
0.52075,0.41971,0.56561,-0.038708,0.54135,0.25564,0.61142,0.52241,-0.019262,0.15138,-0.059005,0.71602,0.17708
0.52362,0.41631,0.56392,-0.041679,0.52442,0.26703,0.57551,0.49661,-0.019314,0.15027,-0.065483,0.69471,0.15786
0.53416,0.40986,0.57024,-0.040065,0.50761,0.27711,0.53797,0.47929,-0.022231,0.14321,-0.071517,0.66044,0.16024
0.52132,0.39472,0.59038,-0.034985,0.50259,0.27763,0.50186,0.45994,-0.020166,0.13776,-0.066119,0.65152,0.18354
0.51224,0.3724,0.59573,-0.023863,0.49613,0.27348,0.46705,0.46109,-0.023699,0.11108,-0.06685,0.63401,0.19058
0.49719,0.36271,0.58786,-0.013621,0.49139,0.26793,0.43452,0.46859,-0.017398,0.10377,-0.07313,0.62067,0.19328
0.48531,0.3573,0.58666,-0.0075949,0.47665,0.2581,0.40971,0.48116,-0.014049,0.079815,-0.084395,0.60563,0.2232
0.46182,0.35766,0.60213,0.0063059,0.46332,0.25345,0.38104,0.48785,-0.012314,0.080143,-0.087055,0.59408,0.22582
0.44233,0.34495,0.62598,0.022295,0.44349,0.25425,0.35416,0.4887,-0.011525,0.061115,-0.094424,0.58561,0.25965
0.42232,0.34109,0.63534,0.044282,0.42251,0.24426,0.33672,0.49658,-0.011235,0.069708,-0.083672,0.58498,0.25812
0.41054,0.32277,0.65833,0.06889,0.41816,0.23941,0.33014,0.51175,-0.012047,0.059933,-0.066958,0.57378,0.26362
0.40495,0.31153,0.67928,0.088039,0.4128,0.23015,0.31779,0.52745,-0.0084089,0.058811,-0.061116,0.55624,0.26614
0.41284,0.29179,0.69989,0.10711,0.40892,0.22452,0.30524,0.54559,-0.0071843,0.04937,-0.058067,0.53235,0.27533
0.41146,0.27218,0.73132,0.12126,0.39318,0.2271,0.28118,0.54023,-0.0040647,0.069844,-0.046439,0.51767,0.26087
0.40194,0.26245,0.75648,0.13735,0.3878,0.2156,0.27229,0.53173,-0.0074287,0.075004,-0.03818,0.49483,0.26004
0.39489,0.22506,0.78935,0.15663,0.39576,0.20315,0.26041,0.53504,-0.0067698,0.091919,-0.021992,0.47733,0.25157
0.3906,0.18872,0.80855,0.16501,0.41193,0.19903,0.25808,0.51701,-0.0070911,0.094996,-0.01238,0.44295,0.25728
0.39229,0.15045,0.83156,0.1687,0.4254,0.18911,0.25785,0.49637,-0.0075869,0.10596,0.02108,0.41928,0.24634
0.38651,0.13167,0.86088,0.1618,0.45615,0.18407,0.25425,0.47914,-0.0081897,0.10316,0.050911,0.39743,0.2274
0.3864,0.10415,0.88189,0.15993,0.47067,0.17863,0.24688,0.45378,-0.0072962,0.098858,0.06482,0.37601,0.2278
0.35962,0.081274,0.90945,0.14579,0.49413,0.16012,0.23407,0.42983,-0.0079227,0.079664,0.07431,0.36438,0.22136
0.33572,0.065418,0.91172,0.13924,0.51683,0.14515,0.21948,0.40313,-0.010351,0.077177,0.099091,0.36404,0.21206
0.3235,0.06111,0.91332,0.13395,0.56185,0.13211,0.22074,0.38599,-0.0093435,0.073328,0.12009,0.35418,0.21028
0.32046,0.048835,0.92171,0.12566,0.60028,0.1246,0.21249,0.37598,-0.0043045,0.066026,0.15562,0.35865,0.18764
0.31518,0.067981,0.92297,0.12215,0.62357,0.12159,0.20162,0.3497,-0.0047716,0.061441,0.17196,0.33971,0.19802
0.30726,0.06989,0.92061,0.12296,0.64372,0.10568,0.19216,0.33401,-0.003735,0.04536,0.19627,0.3429,0.19637
0.28898,0.08531,0.92413,0.11999,0.66883,0.099471,0.17477,0.33028,-0.0034157,0.040682,0.21648,0.35136,0.194
0.27704,0.09738,0.9166,0.12181,0.66706,0.089909,0.15405,0.32504,-0.0034022,0.014858,0.22765,0.33547,0.21014
0.25908,0.13777,0.91041,0.11683,0.6704,0.081574,0.13036,0.30504,-0.0013554,0.019342,0.2417,0.33167,0.21928
0.25422,0.16108,0.89199,0.11913,0.6547,0.073976,0.12093,0.29171,0.00031947,0.009216,0.26834,0.33355,0.22403
0.24926,0.19295,0.88132,0.11043,0.6423,0.071067,0.11554,0.27655,0.0030526,0.010639,0.28815,0.32661,0.2128
