1,393.2581,48764,115.4875,552,115.32,117.2634,51.4728,124
2,389.879,48345,114.825,536,115.54,117.5284,51.3711,124
3,389.8548,48342,113.6,535,114.91,117.4629,51.1284,124
4,388.2734,49699,114.7,535,115.74,117.4282,51.5546,128
5,386.24,48280,114.3,547,115.13,117.6097,51.2133,125
6,390.129,48376,114.725,554,115.08,117.368,51.474,124
7,391.688,48961,113.8,528,114.91,117.442,51.4679,125
8,388.2381,48918,113.3625,538,115.18,117.4599,51.4339,126
9,388.3871,48160,114.0875,540,115.52,117.4551,51.4363,124
10,391.3548,48528,114.9375,543,114.54,117.4868,51.3337,124
11,389.874,49514,114.825,528,116.3,117.4072,51.7591,127
12,386.127,48652,112.9875,555,114.28,117.6297,51.4902,126
13,388.6349,48968,114.15,582,115.48,117.5793,51.6987,126
14,390.7097,48448,113.6125,534,115.59,117.5454,51.4488,124
15,390.9355,48476,114.225,526,114.75,117.512,51.4343,124
16,390.9274,48475,113.7625,545,114.56,117.3384,51.7743,124
17,386.4524,48693,113.4875,549,116.09,117.6435,51.2202,126
18,391.6508,49348,113.45,593,114.27,117.6036,51.2726,126
19,388.2177,48139,114.0625,541,115.54,117.4991,51.6229,124
20,390,48360,113.8,527,115.86,117.8361,51.2541,124
21,391.5,48546,114.1875,534,114.19,117.4189,51.193,124
22,388.1613,48132,113.15,534,114.33,117.7923,51.1215,124
23,392.5242,48673,114.75,534,116.03,117.6465,51.1015,124
24,392.2661,48641,113.9,568,115.26,117.4863,51.4153,124
25,387.8548,48094,114.2875,570,114.61,117.8227,51.1044,124
26,386.8145,47965,115.2875,551,116.09,117.2305,51.7166,124
27,384.5476,48453,113.05,549,115.89,117.8113,51.241,126
28,385.379,47787,113.75,528,114.74,117.6156,51.389,124
29,386.4762,48696,113.275,542,114.43,117.8357,50.9607,126
30,385.9435,47857,114.3375,547,115.33,117.8973,51.1723,124
31,384.2063,48410,112.975,528,115.56,117.6444,51.2719,126
32,383.754,48353,113.125,531,115.8,117.7864,50.9691,126
33,386.8413,48742,114.075,548,115.51,117.5742,51.4711,126
34,390.8065,48460,115.45,572,116.25,117.7988,51.1826,124
35,384.9032,47728,115.1125,555,115.39,117.5968,51.3373,124
36,382.0448,51194,114.6375,596,115.06,117.625,51.6272,134
37,387.6774,48072,114.325,555,115.71,117.7472,51.1829,124
38,390.3871,48408,114.0875,551,114.29,117.6841,51.5432,124
39,385.6613,47822,113.35,540,115.92,117.774,51.3693,124
40,384.928,48116,113.75,537,115.3,117.5666,51.6536,125
41,386.5161,47928,114.5375,527,116.29,117.4085,51.436,124
42,383.1339,48658,113.525,543,114.22,117.9994,51.2354,127
43,384.648,48081,114.2,509,114.73,117.646,51.3347,125
44,385.0916,50447,114.025,541,114.78,118.0133,51.3275,131
45,390.5,48422,113.975,534,115.15,117.7364,51.226,124
46,384.2403,49567,112.8375,523,115.2,117.5576,51.4899,129
47,384.9194,47730,115.4,537,115.9,117.7841,51.2462,124
48,382.9609,49019,113.775,530,114.73,117.5561,51.511,128
49,388.2823,48147,114.95,508,115.45,118.0171,51.0406,124
50,383.5806,47564,115.45,538,116.5,117.9964,51.316,124
51,387.424,48428,114.925,537,115.69,117.8887,51.0781,125
52,389.3306,48277,115.6375,524,116.35,117.9428,51.2974,124
53,385.5081,47803,113.525,508,114.64,117.8388,51.259,124
54,384.4016,48819,113.525,535,115.87,117.6976,51.5065,127
55,382.119,48147,115.1375,568,115.03,117.8729,51.1713,126
56,385.0565,47747,114.475,560,114.87,117.4524,51.6978,124
57,381.8016,48107,113.425,565,115.9,117.9008,51.4009,126
58,384.1069,50318,114.5625,548,115.34,117.9438,51.3223,131
59,384.6,48075,114.6,527,115.01,118.0135,50.9028,125
60,388.25,48143,114.5625,535,114.68,117.8102,51.1902,124
61,383.6032,48334,114.1,531,115.11,117.9104,51.5945,126
62,381.1905,48030,114.1125,535,115.22,118.0108,51.163,126
63,382.32,47790,114.7375,562,114.47,118.0232,50.9187,125
64,379.616,47452,113.7125,539,114.74,118.0567,51.1832,125
65,383.9516,47610,113.3625,518,115.75,117.9146,51.329,124
66,381.381,48054,113.675,547,114.72,117.7569,51.4109,126
67,384.5242,47681,113.7875,547,115.22,117.8483,51.3935,124
68,379.7109,48603,113.775,525,115.6,117.7543,51.3922,128
69,382.136,47767,113.3625,555,114.36,118.1633,50.9107,125
70,382.937,48633,114.6125,517,115.79,118.0105,51.2866,127
71,379.5891,48967,113.7625,525,115.31,118.0959,51.3079,129
72,384.536,48067,113.6375,547,113.8,117.9655,51.0624,125
73,384.056,48007,112.7375,523,114.54,118.1209,51.1301,125
74,378.872,47359,115.6125,538,115.16,118.2385,51.2802,125
75,384.8468,47721,114.075,526,114.63,118.0345,51.1603,124
76,386.2258,47892,114.075,545,115.19,118.1288,51.1024,124
77,385.48,48185,114.2,534,116.76,118.1073,50.9718,125
78,383.168,47896,113.6875,519,115.73,118.1072,51.3285,125
79,382.8306,47471,114.75,539,115.48,118.2646,51.1672,124
80,381.4841,48067,114.975,514,116.1,118.1721,50.9822,126
81,385.28,48160,114.05,534,114.94,118.3329,51.1762,125
82,384.6172,49231,113.9875,551,114.3,118.2,51.3485,128
83,380.752,47594,113.4125,519,114.64,118.2209,50.9031,125
84,382.184,47773,115.575,514,116.36,118.3109,51.1804,125
85,383.224,47903,114.25,534,115.17,118.3783,51.1075,125
86,382.136,47767,115.5375,542,116.27,118.3451,50.8659,125
87,383.272,47909,113.2,525,114.72,118.3366,50.9262,125
88,381.3871,47292,114,500,114.98,118.1794,51.0481,124
89,382.4677,47426,113.6125,534,115.02,118.3644,51.1697,124
90,380.0806,47130,114.8125,542,115.56,118.3216,50.7415,124
